GROUP_SET	GROUP_ID	GROUP_NAME	TEAM_ID	TEAM_ABBREVIATION	GP	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	TOV	STL	BLK	BLKA	PF	PFD	PTS	PLUS_MINUS	GP_RANK	W_RANK	L_RANK	W_PCT_RANK	MIN_RANK	FGM_RANK	FGA_RANK	FG_PCT_RANK	FG3M_RANK	FG3A_RANK	FG3_PCT_RANK	FTM_RANK	FTA_RANK	FT_PCT_RANK	OREB_RANK	DREB_RANK	REB_RANK	AST_RANK	TOV_RANK	STL_RANK	BLK_RANK	BLKA_RANK	PF_RANK	PFD_RANK	PTS_RANK	PLUS_MINUS_RANK
Lineups	-203915-1628398-1629655-1630166-1630557-	S. Dinwiddie - K. Kuzma - D. Gafford - D. Avdija - C. Kispert	1610612764	WAS	1	0	1	0.0	20.748333333333335	18	33	0.545	7	14	0.5	8	10	0.8	3	15	18	11	9.0	1	2	1	7	9	51	-2.0	3703	5957	3565	5957	500	469	597	2534	352	548	1424	452	478	2809	891	484	544	458	9963	1824	555	7094	9507	440	444	6424
Lineups	-203484-203915-1626149-1628988-1630166-	K. Caldwell-Pope - S. Dinwiddie - M. Harrell - A. Holiday - D. Avdija	1610612764	WAS	5	4	1	0.8	20.645	10	34	0.294	1	14	0.071	13	15	0.867	4	16	20	7	5.0	2	1	4	5	8	34	-9.0	495	259	3565	3624	501	1020	575	6962	2663	548	5118	209	248	2510	598	440	463	854	9467	961	1137	9998	9013	537	792	9757
Lineups	-203926-1627749-1627751-1629640-1630170-	D. McDermott - D. Murray - J. Poeltl - K. Johnson - D. Vassell	1610612759	SAS	3	2	1	0.667	20.62	14	37	0.378	3	12	0.25	0	2	0.0	4	13	17	6	9.0	4	1	2	10	3	31	-13.0	1149	805	3565	3848	502	662	513	5727	1045	688	4282	5063	2713	5063	598	592	597	1024	9963	404	1137	9118	9853	1736	884	10073
Lineups	-201143-203935-1626196-1628369-1629641-	A. Horford - M. Smart - J. Richardson - J. Tatum - R. Langford	1610612738	BOS	6	5	1	0.833	20.6	19	34	0.559	1	9	0.111	12	18	0.667	4	17	21	10	2.0	5	3	3	8	13	51	12.0	352	165	3565	3592	503	432	575	2424	2663	1015	5078	248	185	3548	598	396	427	521	7175	288	328	9764	9652	257	444	292
Lineups	-203082-1628964-1628976-1630175-1630591-	T. Ross - M. Bamba - W. Carter Jr. - C. Anthony - J. Suggs	1610612753	ORL	7	1	6	0.143	20.57	15	40	0.375	3	13	0.231	6	7	0.857	5	11	16	8	8.0	2	3	6	9	5	39	-11.0	247	1801	10196	5944	504	602	457	5731	1045	612	4645	678	778	2522	442	725	644	719	9893	961	328	10168	9759	967	658	9964
Lineups	-203200-1626167-1627747-1629052-1630537-	J. Holiday - M. Turner - C. LeVert - O. Brissett - C. Duarte	1610612754	IND	3	2	1	0.667	20.565	22	34	0.647	5	14	0.357	6	8	0.75	2	15	17	12	7.0	3	1	0	9	11	55	9.0	1149	805	3565	3848	505	363	575	1679	566	548	3227	678	636	3047	1374	484	597	408	9795	592	1137	1	9759	339	406	489
Lineups	-201586-202331-202704-1628379-1629611-	S. Ibaka - P. George - R. Jackson - L. Kennard - T. Mann	1610612746	LAC	7	5	2	0.714	20.516666666666666	18	35	0.514	6	14	0.429	6	7	0.857	5	15	20	7	5.0	4	2	4	12	11	48	10.0	247	165	8532	3817	506	469	554	2796	435	548	2679	678	778	2522	442	484	463	854	9467	404	555	9998	9973	339	492	402
Lineups	-203935-1626196-1627759-1629057-1629684-	M. Smart - J. Richardson - J. Brown - R. Williams III - G. Williams	1610612738	BOS	5	4	1	0.8	20.45	18	31	0.581	3	7	0.429	12	12	1.0	2	18	20	12	10.0	4	6	1	11	11	51	7.0	495	259	3565	3624	507	469	645	2215	1045	1359	2679	248	358	1	1374	370	463	408	10013	404	110	7094	9916	339	444	770
Lineups	-101150-201568-203476-1628989-1629629-	L. Williams - D. Gallinari - G. Dieng - K. Huerter - C. Reddish	1610612737	ATL	5	0	5	0.0	20.43	16	44	0.364	3	15	0.2	4	4	1.0	10	19	29	9	7.0	0	0	2	9	7	39	-7.0	495	5957	10116	5957	508	550	402	5908	1045	516	4701	1128	1525	1	152	337	274	605	9795	4116	3106	9118	9759	649	658	9399
Lineups	-203496-203994-1626181-1628372-1629642-	R. Covington - J. Nurkic - N. Powell - D. Smith Jr. - N. Little	1610612757	POR	3	0	3	0.0	20.39666666666667	14	29	0.483	3	10	0.3	5	7	0.714	2	15	17	12	11.0	1	1	1	10	7	36	-15.0	1149	5957	9587	5957	509	662	712	4260	1045	877	4057	879	778	3441	1374	484	597	408	10050	1824	1137	7094	9853	649	736	10133
Lineups	-1626158-1627741-1628963-1630169-1630558-	R. Holmes - B. Hield - M. Bagley III - T. Haliburton - D. Mitchell	1610612758	SAC	7	2	5	0.286	20.381666666666668	17	41	0.415	6	21	0.286	3	5	0.6	3	12	15	12	5.0	4	1	0	7	5	43	5.0	247	805	10116	5772	510	510	442	5170	435	310	4113	1614	1269	3875	891	649	702	408	9467	404	1137	1	9507	967	573	1206
Lineups	-1626163-1626164-1626166-1628969-1629661-	F. Kaminsky - D. Booker - C. Payne - M. Bridges - C. Johnson	1610612756	PHX	5	5	0	1.0	20.333333333333332	19	36	0.528	3	11	0.273	6	6	1.0	1	16	17	11	7.0	4	2	2	4	5	47	1.0	495	165	1	1	511	432	535	2715	1045	775	4228	678	952	1	2422	440	597	458	9795	404	555	9118	8552	967	509	3373
Lineups	-1626195-1627742-1629638-1630184-1630529-	W. Hernangomez - B. Ingram - N. Alexander-Walker - K. Lewis Jr. - H. Jones	1610612740	NOP	5	2	3	0.4	20.3	18	39	0.462	2	8	0.25	5	7	0.714	7	17	24	12	5.0	1	2	8	5	5	43	3.0	495	805	9587	5366	512	469	479	4453	1607	1175	4282	879	778	3441	261	396	349	408	9467	1824	555	10219	9013	967	573	1971
Lineups	-201586-202339-202704-1629599-1629611-	S. Ibaka - E. Bledsoe - R. Jackson - A. Coffey - T. Mann	1610612746	LAC	3	2	1	0.667	20.298333333333332	18	36	0.5	7	16	0.438	5	8	0.625	1	14	15	8	5.0	2	2	1	5	5	48	-3.0	1149	805	3565	3848	513	469	535	2833	352	475	2661	879	636	3837	2422	534	702	719	9467	961	555	7094	9013	967	492	7465
Lineups	-2546-201566-201599-1628370-1630559-	C. Anthony - R. Westbrook - D. Jordan - M. Monk - A. Reaves	1610612747	LAL	4	4	0	1.0	20.28	15	34	0.441	3	13	0.231	8	10	0.8	5	22	27	6	10.0	1	5	1	9	6	41	1.0	727	259	1	1	514	602	575	4779	1045	612	4645	452	478	2809	442	279	299	1024	10013	1824	149	7094	9759	784	613	3373
Lineups	-202330-1626162-1628970-1629023-1630163-	G. Hayward - K. Oubre Jr. - M. Bridges - P. Washington - L. Ball	1610612766	CHA	10	6	4	0.6	20.216666666666665	20	44	0.455	4	14	0.286	7	7	1.0	5	13	18	11	1.0	4	1	5	6	7	51	13.0	108	118	9951	4203	515	415	402	4539	746	548	4113	546	778	1	442	592	544	458	4454	404	1137	10110	9304	649	444	244
Lineups	-1628374-1628386-1630171-1630596-1630698-	L. Markkanen - J. Allen - I. Okoro - E. Mobley - K. Pangos	1610612739	CLE	2	1	1	0.5	20.216666666666665	27	37	0.73	2	7	0.286	0	1	0.0	1	14	15	14	6.0	1	4	0	6	6	56	-2.0	1950	1801	3565	4322	515	266	513	1045	1607	1359	4113	5063	4728	5063	2422	534	702	337	9668	1824	209	1	9304	784	397	6424
Lineups	-204456-1627734-1628470-1629103-1630537-	T. McConnell - D. Sabonis - T. Craig - K. Martin - C. Duarte	1610612754	IND	6	3	3	0.5	20.16	14	38	0.368	4	17	0.235	5	6	0.833	8	10	18	9	7.0	0	2	1	8	5	37	-15.0	352	445	9587	4322	517	662	493	5886	746	432	4641	879	952	2624	214	833	544	605	9795	4116	555	7094	9652	967	711	10133
Lineups	-201568-1628381-1628989-1629027-1629631-	D. Gallinari - J. Collins - K. Huerter - T. Young - D. Hunter	1610612737	ATL	5	0	5	0.0	20.143333333333334	19	37	0.514	7	20	0.35	6	6	1.0	5	9	14	11	7.0	0	4	2	12	6	51	-3.0	495	5957	10116	5957	518	432	513	2799	352	337	3263	678	952	1	442	950	763	458	9795	4116	209	9118	9973	784	444	7465
Lineups	-1626224-1628374-1628386-1629636-1630596-	C. Osman - L. Markkanen - J. Allen - D. Garland - E. Mobley	1610612739	CLE	7	6	1	0.857	20.098333333333333	18	37	0.486	5	17	0.294	5	6	0.833	5	8	13	14	8.0	5	1	0	6	5	46	-6.0	247	118	3565	3579	519	469	513	4239	566	432	4097	879	952	2624	442	1113	847	337	9893	288	1137	1	9304	967	528	9112
Lineups	-200768-203473-1628997-1629130-1629639-	K. Lowry - D. Dedmon - C. Martin - D. Robinson - T. Herro	1610612748	MIA	7	4	3	0.571	20.073333333333334	11	32	0.344	2	13	0.154	9	12	0.75	3	14	17	5	9.0	5	2	3	11	10	33	-9.0	247	259	9587	4275	520	917	621	6033	1607	612	4985	378	358	3047	891	534	597	1263	9963	288	555	9764	9916	377	821	9757
Lineups	-203924-1626168-1630165-1630180-1630595-	J. Grant - T. Lyles - K. Hayes - S. Bey - C. Cunningham	1610612765	DET	4	1	3	0.25	20.06	19	37	0.514	9	18	0.5	10	11	0.909	2	15	17	11	5.0	1	1	2	6	8	57	9.0	727	1801	9587	5794	521	432	513	2799	254	397	1424	323	409	2397	1374	484	597	458	9467	1824	1137	9118	9304	537	387	489
Lineups	-201588-203114-1626171-1626192-1628960-	G. Hill - K. Middleton - B. Portis - P. Connaughton - G. Allen	1610612749	MIL	10	8	2	0.8	20.058333333333334	13	39	0.333	1	10	0.1	5	7	0.714	8	17	25	6	10.0	2	1	2	7	9	32	-10.0	108	53	8532	3624	522	739	479	6041	2663	877	5098	879	778	3441	214	396	330	1024	10013	961	1137	9118	9507	440	847	9887
Lineups	-203493-203939-1627827-1628467-1629029-	R. Bullock - D. Powell - D. Finney-Smith - M. Kleber - L. Doncic	1610612742	DAL	4	1	3	0.25	20.05	12	35	0.343	4	21	0.19	6	7	0.857	7	14	21	5	7.0	1	0	2	9	10	34	-6.0	727	1801	9587	5794	523	809	554	6035	746	310	4866	678	778	2522	261	534	427	1263	9795	1824	3106	9118	9759	377	792	9112
Lineups	-202699-203552-203954-1629003-1629680-	T. Harris - S. Curry - J. Embiid - S. Milton - M. Thybulle	1610612755	PHI	6	3	3	0.5	20.05	21	33	0.636	8	16	0.5	11	14	0.786	3	9	12	16	3.0	3	1	0	6	8	61	16.0	352	445	9587	4322	523	381	597	1700	304	475	1424	280	278	2957	891	950	929	274	8469	592	1137	1	9304	537	352	147
Lineups	-202699-203552-203954-1627777-1627788-	T. Harris - S. Curry - J. Embiid - G. Niang - F. Korkmaz	1610612755	PHI	10	9	1	0.9	20.036666666666665	17	35	0.486	4	15	0.267	15	18	0.833	5	15	20	11	4.0	0	1	1	7	13	53	11.0	108	33	3565	3566	525	510	554	4245	746	516	4260	164	185	2624	442	484	463	458	9122	4116	1137	7094	9507	257	425	342
Lineups	-201942-202696-1628035-1629632-1630245-	D. DeRozan - N. Vucevic - A. McKinnie - C. White - A. Dosunmu	1610612741	CHI	2	0	2	0.0	20.016666666666666	19	36	0.528	5	11	0.455	3	4	0.75	1	13	14	15	2.0	1	2	3	6	6	46	6.0	1950	5957	8532	5957	526	432	535	2715	566	775	2585	1614	1525	3047	2422	592	763	302	7175	1824	555	9764	9304	784	528	965
Lineups	-201565-202692-203457-203944-1630193-	D. Rose - A. Burks - N. Noel - J. Randle - I. Quickley	1610612752	NYK	7	3	4	0.429	20.0	16	32	0.5	4	14	0.286	12	16	0.75	3	10	13	10	3.0	3	3	1	2	14	48	7.0	247	445	9951	5342	527	550	621	2833	746	548	4113	248	223	3047	891	833	847	521	8469	592	328	7094	6333	226	492	770
Lineups	-201609-1627783-1628384-1629018-1630567-	G. Dragic - P. Siakam - O. Anunoby - G. Trent Jr. - S. Barnes	1610612761	TOR	1	0	1	0.0	19.96	18	37	0.486	7	16	0.438	7	9	0.778	7	10	17	9	4.0	5	1	2	12	8	50	9.0	3703	5957	3565	5957	528	469	513	4239	352	475	2661	546	544	2975	261	833	597	605	9122	288	1137	9118	9973	537	459	489
Lineups	-101108-1626166-1628969-1629028-1629661-	C. Paul - C. Payne - M. Bridges - D. Ayton - C. Johnson	1610612756	PHX	6	5	1	0.833	19.951666666666668	11	28	0.393	4	9	0.444	4	6	0.667	1	10	11	8	10.0	2	4	1	5	8	30	-34.0	352	165	3565	3592	529	917	759	5618	746	1015	2615	1128	952	3548	2422	833	1053	719	10013	961	209	7094	9013	537	925	10281
Lineups	-101108-201580-203109-1629013-1629661-	C. Paul - J. McGee - J. Crowder - L. Shamet - C. Johnson	1610612756	PHX	7	6	1	0.857	19.95	14	34	0.412	1	14	0.071	12	18	0.667	5	17	22	8	3.0	2	2	1	6	11	41	1.0	247	118	3565	3579	530	662	575	5181	2663	548	5118	248	185	3548	442	396	403	719	8469	961	555	7094	9304	339	613	3373
Lineups	-202684-1627741-1628368-1628963-1630558-	T. Thompson - B. Hield - D. Fox - M. Bagley III - D. Mitchell	1610612758	SAC	8	2	6	0.25	19.906666666666666	15	35	0.429	4	12	0.333	11	18	0.611	3	12	15	9	6.0	4	1	3	8	12	45	-14.0	192	805	10196	5794	531	602	554	4863	746	688	3287	280	185	3872	891	649	702	605	9668	404	1137	9764	9652	291	541	10109
Lineups	-201571-1627863-1629717-1630231-1630578-	D. Augustin - D. House Jr. - A. Brooks - K. Martin Jr. - A. Sengun	1610612745	HOU	4	4	0	1.0	19.885	16	38	0.421	7	20	0.35	11	14	0.786	9	10	19	10	3.0	0	1	4	12	13	50	0.0	727	259	1	1	532	550	493	5075	352	337	3263	280	278	2957	185	833	498	521	8469	4116	1137	9998	9973	257	459	4131
Lineups	-203501-204001-1626161-1627827-1629029-	T. Hardaway Jr. - K. Porzingis - W. Cauley-Stein - D. Finney-Smith - L. Doncic	1610612742	DAL	2	1	1	0.5	19.85	16	38	0.421	4	15	0.267	8	13	0.615	6	10	16	7	4.0	2	2	2	11	8	44	-3.0	1950	1801	3565	4322	533	550	493	5075	746	516	4260	452	313	3866	331	833	644	854	9122	961	555	9118	9916	537	553	7465
Lineups	-201976-1626157-1627752-1630162-1630183-	P. Beverley - K. Towns - T. Prince - A. Edwards - J. McDaniels	1610612750	MIN	4	2	2	0.5	19.766666666666666	16	36	0.444	7	17	0.412	5	8	0.625	3	14	17	10	8.0	4	1	2	9	7	44	7.0	727	805	8532	4322	534	550	535	4667	352	432	2811	879	636	3837	891	534	597	521	9893	404	1137	9118	9759	649	553	770
Lineups	-201142-201933-201935-203925-1629651-	K. Durant - B. Griffin - J. Harden - J. Harris - N. Claxton	1610612751	BKN	2	1	1	0.5	19.75	14	33	0.424	2	13	0.154	5	9	0.556	3	17	20	8	8.0	0	3	3	4	9	35	-22.0	1950	1801	3565	4322	535	662	597	5056	1607	612	4985	879	544	3979	891	396	463	719	9893	4116	328	9764	8552	440	759	10248
Lineups	-202689-203095-203944-1629628-1630167-	K. Walker - E. Fournier - J. Randle - R. Barrett - O. Toppin	1610612752	NYK	4	1	3	0.25	19.741666666666667	18	36	0.5	5	16	0.313	5	5	1.0	3	13	16	8	8.0	2	5	2	10	7	46	-3.0	727	1801	9587	5794	536	469	535	2833	566	475	4025	879	1269	1	891	592	644	719	9893	961	149	9118	9853	649	528	7465
Lineups	-1628778-1628983-1629652-1629676-1630598-	P. Watson - S. Gilgeous-Alexander - L. Dort - I. Roby - A. Wiggins	1610612760	OKC	2	1	1	0.5	19.716666666666665	16	36	0.444	6	14	0.429	12	14	0.857	1	14	15	7	3.0	3	3	2	5	9	50	2.0	1950	1801	3565	4322	537	550	535	4667	435	548	2679	248	278	2522	2422	534	702	854	8469	592	328	9118	9013	440	459	2549
Lineups	-201587-202704-1628379-1628392-1629611-	N. Batum - R. Jackson - L. Kennard - I. Hartenstein - T. Mann	1610612746	LAC	10	6	4	0.6	19.71	17	37	0.459	6	15	0.4	7	9	0.778	1	17	18	9	6.0	6	2	3	8	10	47	14.0	108	118	9951	4203	538	510	513	4503	435	516	2834	546	544	2975	2422	396	544	605	9668	225	555	9764	9652	377	509	206
Lineups	-203476-203524-1626153-1628989-1629629-	G. Dieng - S. Hill - D. Wright - K. Huerter - C. Reddish	1610612737	ATL	2	1	1	0.5	19.676666666666666	13	38	0.342	5	16	0.313	2	3	0.667	5	23	28	10	4.0	2	3	1	5	5	33	5.0	1950	1801	3565	4322	539	739	493	6037	566	475	4025	2273	2229	3548	442	256	283	521	9122	961	328	7094	9013	967	821	1206
Lineups	-201587-202331-202339-1627826-1628379-	N. Batum - P. George - E. Bledsoe - I. Zubac - L. Kennard	1610612746	LAC	7	3	4	0.429	19.65	12	34	0.353	6	17	0.353	2	4	0.5	5	14	19	9	12.0	4	3	1	6	5	32	-20.0	247	445	9951	5342	540	809	575	5991	435	432	3249	2273	1525	3994	442	534	498	605	10085	404	328	7094	9304	967	847	10232
Lineups	-203500-203937-1628415-1629630-1630217-	S. Adams - K. Anderson - D. Brooks - J. Morant - D. Bane	1610612763	MEM	5	2	3	0.4	19.616666666666667	19	34	0.559	5	11	0.455	3	4	0.75	2	11	13	9	3.0	1	1	1	3	6	46	-2.0	495	805	9587	5366	541	432	575	2424	566	775	2585	1614	1525	3047	1374	725	847	605	8469	1824	1137	7094	7760	784	528	6424
Lineups	-203991-1629027-1629629-1630219-1630602-	C. Capela - T. Young - C. Reddish - S. Mays - C. Brown Jr.	1610612737	ATL	2	0	2	0.0	19.466666666666665	15	40	0.375	4	12	0.333	8	9	0.889	5	12	17	8	5.0	2	1	3	7	6	42	-18.0	1950	5957	8532	5957	542	602	457	5731	746	688	3287	452	544	2431	442	649	597	719	9467	961	1137	9764	9507	784	590	10213
Lineups	-200746-201142-201949-201988-1630560-	L. Aldridge - K. Durant - J. Johnson - P. Mills - C. Thomas	1610612751	BKN	5	3	2	0.6	19.425	17	37	0.459	7	15	0.467	15	17	0.882	1	17	18	11	3.0	1	1	1	5	13	56	14.0	495	445	8532	4203	543	510	513	4503	352	516	2562	164	209	2455	2422	396	544	458	8469	1824	1137	7094	9013	257	397	206
Lineups	-202066-1626195-1628404-1628984-1629638-	G. Temple - W. Hernangomez - J. Hart - D. Graham - N. Alexander-Walker	1610612740	NOP	4	1	3	0.25	19.383333333333333	18	35	0.514	3	13	0.231	5	6	0.833	4	12	16	10	5.0	4	1	2	11	5	44	-4.0	727	1801	9587	5794	544	469	554	2796	1045	612	4645	879	952	2624	598	649	644	521	9467	404	1137	9118	9916	967	553	8171
Lineups	-202722-203526-203915-1626149-1630166-	D. Bertans - R. Neto - S. Dinwiddie - M. Harrell - D. Avdija	1610612764	WAS	6	5	1	0.833	19.376666666666665	17	35	0.486	5	10	0.5	13	17	0.765	3	12	15	9	3.0	7	1	3	9	10	52	8.0	352	165	3565	3592	545	510	554	4245	566	877	1424	209	209	3035	891	649	702	605	8469	178	1137	9764	9759	377	439	627
Lineups	-202330-1626162-1626179-1628970-1629667-	G. Hayward - K. Oubre Jr. - T. Rozier - M. Bridges - J. McDaniels	1610612766	CHA	6	3	3	0.5	19.373333333333335	16	36	0.444	5	12	0.417	11	12	0.917	2	13	15	10	3.0	1	1	3	11	9	48	6.0	352	445	9587	4322	546	550	535	4667	566	688	2787	280	358	2389	1374	592	702	521	8469	1824	1137	9764	9916	440	492	965
Lineups	-202709-203924-1628402-1630191-1630595-	C. Joseph - J. Grant - F. Jackson - I. Stewart - C. Cunningham	1610612765	DET	5	1	4	0.2	19.361666666666668	17	30	0.567	7	16	0.438	3	6	0.5	1	14	15	12	4.0	4	3	1	4	7	44	9.0	495	1801	9951	5894	547	510	681	2385	352	475	2661	1614	952	3994	2422	534	702	408	9122	404	328	7094	8552	649	553	489
Lineups	-203920-1628384-1628449-1629018-1630625-	K. Birch - O. Anunoby - C. Boucher - G. Trent Jr. - D. Banton	1610612761	TOR	6	5	1	0.833	19.285	18	41	0.439	1	7	0.143	5	9	0.556	3	14	17	4	4.0	5	2	1	8	9	42	2.0	352	165	3565	3592	548	469	442	4801	2663	1359	4991	879	544	3979	891	534	597	1601	9122	288	555	7094	9652	440	590	2549
Lineups	-203084-203458-1627741-1628368-1628963-	H. Barnes - A. Len - B. Hield - D. Fox - M. Bagley III	1610612758	SAC	7	2	5	0.286	19.283333333333335	24	44	0.545	8	18	0.444	3	7	0.429	8	15	23	20	4.0	2	1	1	8	4	59	12.0	247	805	10116	5772	549	324	402	2534	304	397	2615	1614	778	4911	214	484	370	194	9122	961	1137	7094	9652	1276	365	292
Lineups	-201567-201937-1628374-1629636-1629731-	K. Love - R. Rubio - L. Markkanen - D. Garland - D. Wade	1610612739	CLE	2	1	1	0.5	19.183333333333334	21	42	0.5	6	19	0.316	4	4	1.0	6	15	21	15	6.0	5	1	2	4	6	52	14.0	1950	1801	3565	4322	550	381	432	2833	435	358	4015	1128	1525	1	331	484	427	302	9668	288	1137	9118	8552	784	439	206
Lineups	-200746-201142-201935-1628971-1630560-	L. Aldridge - K. Durant - J. Harden - B. Brown - C. Thomas	1610612751	BKN	6	4	2	0.667	19.183333333333334	18	33	0.545	2	7	0.286	11	12	0.917	3	13	16	13	5.0	2	1	2	7	9	49	0.0	352	259	8532	3848	550	469	597	2534	1607	1359	4113	280	358	2389	891	592	644	377	9467	961	1137	9118	9507	440	477	4131
Lineups	-203501-204001-1627827-1628467-1629029-	T. Hardaway Jr. - K. Porzingis - D. Finney-Smith - M. Kleber - L. Doncic	1610612742	DAL	3	2	1	0.667	19.183333333333334	15	33	0.455	8	17	0.471	4	7	0.571	3	11	14	10	4.0	2	4	1	4	7	42	6.0	1149	805	3565	3848	550	602	597	4539	304	432	2554	1128	778	3948	891	725	763	521	9122	961	209	7094	8552	649	590	965
Lineups	-201565-201959-203095-203944-1629628-	D. Rose - T. Gibson - E. Fournier - J. Randle - R. Barrett	1610612752	NYK	10	5	5	0.5	19.16	21	38	0.553	5	8	0.625	8	9	0.889	6	20	26	12	8.0	0	0	2	8	8	55	31.0	108	165	10116	4322	553	381	493	2517	566	1175	1195	452	544	2431	331	307	314	408	9893	4116	3106	9118	9652	537	406	38
Lineups	-1627741-1627745-1629002-1629056-1630558-	B. Hield - D. Jones - C. Metu - T. Davis - D. Mitchell	1610612758	SAC	4	1	3	0.25	19.15	15	33	0.455	6	15	0.4	6	8	0.75	4	15	19	10	6.0	3	5	2	8	11	42	17.0	727	1801	9587	5794	554	602	597	4539	435	516	2834	678	636	3047	598	484	498	521	9668	592	149	9118	9652	339	590	125
Lineups	-2546-201566-202340-203076-1630559-	C. Anthony - R. Westbrook - A. Bradley - A. Davis - A. Reaves	1610612747	LAL	5	4	1	0.8	19.118333333333332	16	32	0.5	7	16	0.438	8	11	0.727	3	16	19	9	6.0	3	2	0	7	6	47	1.0	495	259	3565	3624	555	550	621	2833	352	475	2661	452	409	3412	891	440	498	605	9668	592	555	1	9507	784	509	3373
Lineups	-201942-1627884-1627936-1628396-1630245-	D. DeRozan - D. Jones Jr. - A. Caruso - T. Bradley - A. Dosunmu	1610612741	CHI	6	4	2	0.667	19.11	17	38	0.447	1	5	0.2	15	19	0.789	9	18	27	5	4.0	3	2	2	11	12	50	10.0	352	259	8532	3848	556	510	493	4656	2663	1962	4701	164	171	2951	185	370	299	1263	9122	592	555	9118	9916	291	459	402
Lineups	-202709-203924-1630180-1630568-1630595-	C. Joseph - J. Grant - S. Bey - L. Garza - C. Cunningham	1610612765	DET	2	0	2	0.0	19.083333333333332	15	36	0.417	5	17	0.294	6	7	0.857	3	11	14	11	4.0	1	0	0	12	6	41	-11.0	1950	5957	8532	5957	557	602	535	5110	566	432	4097	678	778	2522	891	725	763	458	9122	1824	3106	1	9973	784	613	9964
Lineups	-1627783-1627832-1628384-1630173-1630567-	P. Siakam - F. VanVleet - O. Anunoby - P. Achiuwa - S. Barnes	1610612761	TOR	2	1	1	0.5	19.083333333333332	14	40	0.35	6	18	0.333	9	9	1.0	9	15	24	8	7.0	3	3	4	7	12	43	10.0	1950	1801	3565	4322	557	662	457	6007	435	397	3287	378	544	1	185	484	349	719	9795	592	328	9998	9507	291	573	402
Lineups	-203991-203992-1629027-1629629-1630602-	C. Capela - B. Bogdanovic - T. Young - C. Reddish - C. Brown Jr.	1610612737	ATL	1	0	1	0.0	19.066666666666666	16	39	0.41	5	13	0.385	5	5	1.0	6	18	24	8	6.0	2	3	3	4	5	42	-6.0	3703	5957	3565	5957	559	550	479	5201	566	612	3048	879	1269	1	331	370	349	719	9668	961	328	9764	8552	967	590	9112
Lineups	-1626168-1628367-1628402-1630180-1630240-	T. Lyles - J. Jackson - F. Jackson - S. Bey - S. Lee	1610612765	DET	3	0	3	0.0	19.0	15	36	0.417	5	15	0.333	4	5	0.8	3	10	13	8	1.0	4	1	4	11	7	39	3.0	1149	5957	9587	5957	560	602	535	5110	566	516	3287	1128	1269	2809	891	833	847	719	4454	404	1137	9998	9916	649	658	1971
Lineups	-201571-1628021-1630231-1630528-1630578-	D. Augustin - D. Nwaba - K. Martin Jr. - J. Christopher - A. Sengun	1610612745	HOU	5	1	4	0.2	18.975	17	31	0.548	9	16	0.563	6	7	0.857	4	9	13	14	4.0	0	1	2	8	9	49	4.0	495	1801	9951	5894	561	510	645	2531	254	475	1365	678	778	2522	598	950	847	337	9122	4116	1137	9118	9652	440	477	1563
Lineups	-200768-203473-1628997-1629216-1629622-	K. Lowry - D. Dedmon - C. Martin - G. Vincent - M. Strus	1610612748	MIA	7	3	4	0.429	18.94	10	31	0.323	2	9	0.222	7	10	0.7	6	12	18	4	9.0	2	0	5	8	9	29	-21.0	247	445	9951	5342	562	1020	645	6849	1607	1015	4660	546	478	3498	331	649	544	1601	9963	961	3106	10110	9652	440	965	10238
Lineups	-203082-203914-1629021-1629643-1630175-	T. Ross - G. Harris - M. Wagner - C. Okeke - C. Anthony	1610612753	ORL	7	1	6	0.143	18.94	23	40	0.575	9	21	0.429	4	5	0.8	2	16	18	16	1.0	3	2	1	4	9	59	32.0	247	1801	10196	5944	562	338	457	2231	254	310	2679	1128	1269	2809	1374	440	544	274	4454	592	555	7094	8552	440	365	33
Lineups	-201939-203110-203952-1627814-1629308-	S. Curry - D. Green - A. Wiggins - D. Lee - J. Toscano-Anderson	1610612744	GSW	5	3	2	0.6	18.935	14	29	0.483	4	16	0.25	7	8	0.875	3	16	19	10	8.0	1	0	0	11	7	39	-2.0	495	445	8532	4203	564	662	712	4260	746	475	4282	546	636	2462	891	440	498	521	9893	1824	3106	1	9916	649	658	6424
Lineups	-200794-201142-201988-1628971-1630560-	P. Millsap - K. Durant - P. Mills - B. Brown - C. Thomas	1610612751	BKN	6	4	2	0.667	18.893333333333334	18	39	0.462	4	15	0.267	7	8	0.875	8	11	19	10	8.0	3	0	3	10	6	47	-5.0	352	259	8532	3848	565	469	479	4453	746	516	4260	546	636	2462	214	725	498	521	9893	592	3106	9764	9853	784	509	8696
Lineups	-1629026-1629647-1630197-1630544-1630581-	K. Williams - D. Bazley - A. Pokusevski - T. Mann - J. Giddey	1610612760	OKC	3	1	2	0.333	18.845	13	35	0.371	5	16	0.313	4	8	0.5	3	9	12	7	4.0	2	1	3	11	8	35	-20.0	1149	1801	8532	5460	566	739	554	5872	566	475	4025	1128	636	3994	891	950	929	854	9122	961	1137	9764	9916	537	759	10232
