GROUP_SET	GROUP_ID	GROUP_NAME	TEAM_ID	TEAM_ABBREVIATION	GP	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	TOV	STL	BLK	BLKA	PF	PFD	PTS	PLUS_MINUS	GP_RANK	W_RANK	L_RANK	W_PCT_RANK	MIN_RANK	FGM_RANK	FGA_RANK	FG_PCT_RANK	FG3M_RANK	FG3A_RANK	FG3_PCT_RANK	FTM_RANK	FTA_RANK	FT_PCT_RANK	OREB_RANK	DREB_RANK	REB_RANK	AST_RANK	TOV_RANK	STL_RANK	BLK_RANK	BLKA_RANK	PF_RANK	PFD_RANK	PTS_RANK	PLUS_MINUS_RANK
Lineups	-203082-1628964-1629643-1630181-1630532-	T. Ross - M. Bamba - C. Okeke - R. Hampton - F. Wagner	1610612753	ORL	4	0	4	0.0	16.766666666666666	10	28	0.357	5	14	0.357	4	5	0.8	4	16	20	5	9.0	3	1	3	3	6	29	-7.0	595	5067	8453	5067	553	853	625	5046	465	459	2741	946	1056	2360	498	369	387	1053	8462	498	967	8287	6631	650	808	7994
Lineups	-200768-200782-1628389-1628997-1629130-	K. Lowry - P. Tucker - B. Adebayo - C. Martin - D. Robinson	1610612748	MIA	1	0	1	0.0	16.75	19	35	0.543	4	11	0.364	3	4	0.75	4	10	14	16	1.0	1	0	0	7	6	45	-2.0	3130	5067	3051	5067	554	360	460	2222	618	636	2712	1354	1260	2560	498	700	630	229	3810	1522	2598	1	8084	650	442	5489
Lineups	-203200-204456-1626167-1627763-1628470-	J. Holiday - T. McConnell - M. Turner - M. Brogdon - T. Craig	1610612754	IND	8	3	5	0.375	16.741666666666667	14	29	0.483	6	12	0.5	6	6	1.0	2	9	11	8	5.0	3	1	2	11	6	40	-6.0	153	367	8597	4634	555	549	591	3621	368	564	1213	572	791	1	1142	791	875	589	8041	498	967	7751	8428	650	521	7756
Lineups	-201567-1628374-1630171-1630596-1630698-	K. Love - L. Markkanen - I. Okoro - E. Mobley - K. Pangos	1610612739	CLE	3	0	3	0.0	16.716666666666665	12	29	0.414	6	11	0.545	2	3	0.667	1	8	9	5	3.0	2	3	2	6	1	32	-14.0	961	5067	8161	5067	556	662	591	4380	368	636	1189	1886	1858	2977	2042	932	1127	1053	7217	797	277	7751	7917	3272	705	8583
Lineups	-200782-1629216-1629622-1629639-1629644-	P. Tucker - G. Vincent - M. Strus - T. Herro - K. Okpala	1610612748	MIA	3	2	1	0.667	16.696666666666665	15	32	0.469	6	17	0.353	2	2	1.0	3	9	12	12	5.0	3	3	1	15	6	38	1.0	961	653	3051	3283	557	496	516	3715	368	370	2757	1886	2253	1	735	791	774	337	8041	498	277	6047	8556	650	567	2867
Lineups	-202066-202685-1627742-1628984-1629638-	G. Temple - J. Valanciunas - B. Ingram - D. Graham - N. Alexander-Walker	1610612740	NOP	4	0	4	0.0	16.673333333333332	11	36	0.306	4	14	0.286	2	4	0.5	7	10	17	6	4.0	2	2	2	7	5	28	-17.0	595	5067	8453	5067	558	763	440	5851	618	459	3498	1886	1260	3335	218	700	495	850	7758	797	463	7751	8084	810	853	8652
Lineups	-200768-200782-202710-1628389-1629639-	K. Lowry - P. Tucker - J. Butler - B. Adebayo - T. Herro	1610612748	MIA	6	4	2	0.667	16.671666666666667	10	27	0.37	3	8	0.375	14	16	0.875	3	12	15	5	8.0	2	0	3	11	10	37	-5.0	291	219	7262	3283	559	853	661	4968	869	975	2625	157	186	2074	735	540	582	1053	8402	797	2598	8287	8428	313	587	7394
Lineups	-1627749-1627751-1629022-1629640-1630170-	D. Murray - J. Poeltl - L. Walker IV - K. Johnson - D. Vassell	1610612759	SAS	9	5	4	0.556	16.67	15	27	0.556	4	9	0.444	4	4	1.0	1	12	13	9	4.0	2	3	2	5	5	38	-8.0	122	141	8453	3652	560	496	661	2089	618	837	2236	946	1260	1	2042	540	702	503	7758	797	277	7751	7660	810	567	8161
Lineups	-200746-201142-201949-201988-1630560-	L. Aldridge - K. Durant - J. Johnson - P. Mills - C. Thomas	1610612751	BKN	4	3	1	0.75	16.608333333333334	15	32	0.469	7	15	0.467	11	13	0.846	0	16	16	10	2.0	1	1	1	4	9	48	12.0	595	367	3051	3160	561	496	516	3715	292	431	2190	236	261	2188	3977	369	531	436	6110	1522	967	6047	7272	364	409	241
Lineups	-201942-202696-203897-1627884-1629632-	D. DeRozan - N. Vucevic - Z. LaVine - D. Jones Jr. - C. White	1610612741	CHI	1	1	0	1.0	16.573333333333334	18	32	0.563	8	12	0.667	3	6	0.5	2	11	13	8	3.0	1	3	2	6	8	47	4.0	3130	1502	1	1	562	392	516	2065	255	564	790	1354	791	3335	1142	611	702	589	7217	1522	277	7751	7917	448	421	1330
Lineups	-203920-1627832-1628384-1628449-1630625-	K. Birch - F. VanVleet - O. Anunoby - C. Boucher - D. Banton	1610612761	TOR	4	4	0	1.0	16.561666666666667	20	31	0.645	6	12	0.5	4	7	0.571	7	11	18	9	6.0	7	1	0	12	6	50	27.0	595	219	1	1	563	346	538	1456	368	564	1213	946	657	3297	218	611	447	503	8212	142	967	1	8470	650	387	38
Lineups	-200746-201142-201935-201949-1627761-	L. Aldridge - K. Durant - J. Harden - J. Johnson - D. Bembry	1610612751	BKN	6	5	1	0.833	16.503333333333334	12	26	0.462	3	10	0.3	2	2	1.0	2	14	16	8	7.0	3	4	0	4	3	29	-7.0	291	141	3051	3076	564	662	693	3763	869	716	3452	1886	2253	1	1142	442	531	589	8318	498	174	1	7272	1457	808	7994
Lineups	-201569-1626174-1629717-1629726-1630231-	E. Gordon - C. Wood - A. Brooks - G. Mathews - K. Martin Jr.	1610612745	HOU	4	1	3	0.25	16.483333333333334	12	28	0.429	6	18	0.333	7	12	0.583	4	17	21	7	6.0	0	5	1	7	8	37	-1.0	595	1502	8161	4926	565	662	625	4107	368	337	2787	458	298	3292	498	331	355	697	8212	3489	130	6047	8084	448	587	4796
Lineups	-1627734-1627747-1627763-1629103-1630537-	D. Sabonis - C. LeVert - M. Brogdon - K. Martin - C. Duarte	1610612754	IND	5	3	2	0.6	16.466666666666665	9	30	0.3	2	12	0.167	4	5	0.8	6	16	22	5	8.0	2	0	3	11	10	24	-9.0	406	367	7262	3575	566	981	568	5854	1356	564	4132	946	1056	2360	279	369	335	1053	8402	797	2598	8287	8428	313	1033	8293
Lineups	-202685-1627742-1628404-1630184-1630529-	J. Valanciunas - B. Ingram - J. Hart - K. Lewis Jr. - H. Jones	1610612740	NOP	5	2	3	0.4	16.466666666666665	17	32	0.531	5	6	0.833	2	2	1.0	8	11	19	10	5.0	2	0	3	7	4	41	4.0	406	653	8161	4573	566	425	516	2297	465	1326	683	1886	2253	1	181	611	415	436	8041	797	2598	8287	8084	1068	504	1330
Lineups	-1626145-1628991-1629634-1629723-1630217-	T. Jones - J. Jackson Jr. - B. Clarke - J. Konchar - D. Bane	1610612763	MEM	4	1	3	0.25	16.45	6	31	0.194	3	16	0.188	3	5	0.6	2	12	14	5	4.0	4	2	3	8	5	18	-27.0	595	1502	8161	4926	568	1515	538	6604	869	396	4123	1354	1056	3240	1142	540	630	1053	7758	345	463	8287	8204	810	1434	8715
Lineups	-203084-203458-1628368-1628963-1630169-	H. Barnes - A. Len - D. Fox - M. Bagley III - T. Haliburton	1610612758	SAC	3	1	2	0.333	16.433333333333334	13	34	0.382	0	7	0.0	8	11	0.727	5	13	18	5	3.0	3	2	3	6	7	34	-3.0	961	1502	7262	4648	569	604	475	4828	4331	1140	4331	376	341	2855	372	490	447	1053	7217	498	463	8287	7917	536	655	6362
Lineups	-203991-203992-1628381-1629027-1629629-	C. Capela - B. Bogdanovic - J. Collins - T. Young - C. Reddish	1610612737	ATL	6	3	3	0.5	16.425	15	29	0.517	6	10	0.6	6	7	0.857	1	13	14	10	5.0	2	2	3	7	6	42	-7.0	291	367	8161	3666	570	496	591	2373	368	716	1039	572	657	2127	2042	490	630	436	8041	797	463	8287	8084	650	480	7994
Lineups	-2738-201939-202357-1627814-1629308-	A. Iguodala - S. Curry - N. Bjelica - D. Lee - J. Toscano-Anderson	1610612744	GSW	2	2	0	1.0	16.411666666666665	16	31	0.516	5	13	0.385	10	10	1.0	2	12	14	10	1.0	0	2	1	10	7	47	7.0	1604	653	1	1	571	453	538	2378	465	504	2591	266	404	1	1142	540	630	436	3810	3489	463	6047	8378	536	421	658
Lineups	-203095-1629011-1629628-1630167-1630540-	E. Fournier - M. Robinson - R. Barrett - O. Toppin - M. McBride	1610612752	NYK	1	0	1	0.0	16.366666666666667	11	26	0.423	2	12	0.167	5	11	0.455	2	15	17	6	4.0	1	1	1	5	7	29	-6.0	3130	5067	3051	5067	572	763	693	4286	1356	564	4132	731	341	4112	1142	410	495	850	7758	1522	967	6047	7660	536	808	7756
Lineups	-203932-203999-1628420-1630192-1630267-	A. Gordon - N. Jokic - M. Morris - Z. Nnaji - F. Campazzo	1610612743	DEN	6	3	3	0.5	16.316666666666666	18	31	0.581	6	10	0.6	3	4	0.75	3	9	12	15	4.0	0	1	2	7	3	45	-1.0	291	367	8161	3666	573	392	538	1909	368	716	1039	1354	1260	2560	735	791	774	252	7758	3489	967	7751	8084	1457	442	4796
Lineups	-202704-1626159-1627826-1628379-1629611-	R. Jackson - J. Winslow - I. Zubac - L. Kennard - T. Mann	1610612746	LAC	2	1	1	0.5	16.316666666666666	13	29	0.448	8	16	0.5	4	8	0.5	2	11	13	10	3.0	3	0	2	4	9	38	-2.0	1604	1502	3051	3666	573	604	591	3933	255	396	1213	946	542	3335	1142	611	702	436	7217	498	2598	7751	7272	364	567	5489
Lineups	-204456-1626167-1627763-1628470-1630537-	T. McConnell - M. Turner - M. Brogdon - T. Craig - C. Duarte	1610612754	IND	5	2	3	0.4	16.316666666666666	16	31	0.516	3	11	0.273	3	5	0.6	2	13	15	10	4.0	4	4	1	7	4	38	-1.0	406	653	8161	4573	573	453	538	2378	869	636	3590	1354	1056	3240	1142	490	582	436	7758	345	174	6047	8084	1068	567	4796
Lineups	-201567-1628374-1628386-1629636-1630171-	K. Love - L. Markkanen - J. Allen - D. Garland - I. Okoro	1610612739	CLE	6	6	0	1.0	16.3	18	31	0.581	3	12	0.25	1	1	1.0	4	14	18	9	8.0	1	0	0	4	3	40	9.0	291	104	1	1	576	392	538	1909	869	564	3633	3151	3974	1	498	442	447	503	8402	1522	2598	1	7272	1457	521	411
Lineups	-202709-203924-1626168-1628402-1628977-	C. Joseph - J. Grant - T. Lyles - F. Jackson - H. Diallo	1610612765	DET	8	1	7	0.125	16.288333333333334	13	32	0.406	4	12	0.333	12	13	0.923	2	8	10	9	2.0	5	1	3	6	10	42	1.0	153	1502	8694	5064	577	604	516	4419	618	564	2787	209	261	2005	1142	932	981	503	6110	246	967	8287	7917	313	480	2867
Lineups	-203920-1627832-1629004-1630567-1630625-	K. Birch - F. VanVleet - S. Mykhailiuk - S. Barnes - D. Banton	1610612761	TOR	5	2	3	0.4	16.281666666666666	12	30	0.4	2	12	0.167	9	12	0.75	5	13	18	5	3.0	2	2	2	2	8	35	1.0	406	653	8161	4573	578	662	568	4431	1356	564	4132	316	298	2560	372	490	447	1053	7217	797	463	7751	5410	448	628	2867
Lineups	-201152-1627854-1628966-1630170-1630200-	T. Young - B. Forbes - K. Bates-Diop - D. Vassell - T. Jones	1610612759	SAS	3	1	2	0.333	16.25	16	38	0.421	2	7	0.286	8	9	0.889	10	8	18	10	1.0	1	0	5	7	6	42	-3.0	961	1502	7262	4648	579	453	413	4296	1356	1140	3498	376	458	2047	121	932	447	436	3810	1522	2598	8579	8084	650	480	6362
Lineups	-203493-1626161-1627827-1628973-1629029-	R. Bullock - W. Cauley-Stein - D. Finney-Smith - J. Brunson - L. Doncic	1610612742	DAL	5	4	1	0.8	16.233333333333334	19	27	0.704	5	10	0.5	6	7	0.857	1	11	12	9	5.0	7	0	0	7	4	49	13.0	406	219	3051	3100	580	360	661	951	465	716	1213	572	657	2127	2042	611	774	503	8041	142	2598	1	8084	1068	400	198
Lineups	-203081-203468-203994-1626181-1629642-	D. Lillard - C. McCollum - J. Nurkic - N. Powell - N. Little	1610612757	POR	5	2	3	0.4	16.186666666666667	14	28	0.5	5	14	0.357	4	6	0.667	3	11	14	9	6.0	1	2	0	6	4	37	-5.0	406	653	8161	4573	581	549	625	2416	465	459	2741	946	791	2977	735	611	630	503	8212	1522	463	1	7917	1068	587	7394
Lineups	-202330-1626162-1628970-1629023-1630163-	G. Hayward - K. Oubre Jr. - M. Bridges - P. Washington - L. Ball	1610612766	CHA	8	4	4	0.5	16.183333333333334	15	36	0.417	4	12	0.333	6	6	1.0	5	9	14	8	1.0	3	0	5	5	4	40	9.0	153	219	8453	3666	582	496	440	4323	618	564	2787	572	791	1	372	791	630	589	3810	498	2598	8579	7660	1068	521	411
Lineups	-202331-202704-1627826-1628379-1629599-	P. George - R. Jackson - I. Zubac - L. Kennard - A. Coffey	1610612746	LAC	4	2	2	0.5	16.15	13	27	0.481	4	13	0.308	10	10	1.0	3	11	14	6	6.0	3	1	0	3	7	40	3.0	595	653	7262	3666	583	604	661	3631	618	504	3429	266	404	1	735	611	630	850	8212	498	967	1	6631	536	521	1670
Lineups	-203082-1628976-1630175-1630181-1630532-	T. Ross - W. Carter Jr. - C. Anthony - R. Hampton - F. Wagner	1610612753	ORL	5	2	3	0.4	16.133333333333333	16	27	0.593	5	6	0.833	6	8	0.75	1	9	10	11	3.0	2	0	2	5	6	43	11.0	406	653	8161	4573	584	453	661	1860	465	1326	683	572	542	2560	2042	791	981	385	7217	797	2598	7751	7660	650	466	283
Lineups	-202710-1629130-1629216-1629622-1630209-	J. Butler - D. Robinson - G. Vincent - M. Strus - O. Yurtseven	1610612748	MIA	1	1	0	1.0	16.116666666666667	13	31	0.419	5	15	0.333	4	7	0.571	8	10	18	12	5.0	2	0	0	7	7	35	2.0	3130	1502	1	1	585	604	538	4318	465	431	2787	946	657	3297	181	700	447	337	8041	797	2598	1	8084	536	628	2161
Lineups	-203939-1627827-1628467-1628973-1629029-	D. Powell - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic	1610612742	DAL	3	2	1	0.667	16.1	9	28	0.321	3	11	0.273	3	4	0.75	4	10	14	7	7.0	1	0	2	3	8	24	-12.0	961	653	3051	3283	586	981	625	5798	869	636	3590	1354	1260	2560	498	700	630	697	8318	1522	2598	7751	6631	448	1033	8526
Lineups	-202330-1626162-1628970-1628998-1630550-	G. Hayward - K. Oubre Jr. - M. Bridges - C. Martin - J. Thor	1610612766	CHA	2	1	1	0.5	15.981666666666667	15	24	0.625	5	12	0.417	7	9	0.778	0	12	12	9	8.0	2	2	0	10	8	42	9.0	1604	1502	3051	3666	587	496	773	1493	465	564	2373	458	458	2497	3977	540	774	503	8402	797	463	1	8378	448	480	411
Lineups	-1626224-1628374-1628386-1629636-1630171-	C. Osman - L. Markkanen - J. Allen - D. Garland - I. Okoro	1610612739	CLE	5	4	1	0.8	15.966666666666667	17	21	0.81	7	8	0.875	13	15	0.867	0	8	8	9	4.0	4	0	1	10	10	54	17.0	406	219	3051	3100	588	425	913	670	292	975	682	178	204	2116	3977	932	1282	503	7758	345	2598	6047	8378	313	343	107
Lineups	-201950-202326-203114-1626192-1629670-	J. Holiday - D. Cousins - K. Middleton - P. Connaughton - J. Nwora	1610612749	MIL	2	2	0	1.0	15.95	19	36	0.528	7	14	0.5	1	2	0.5	4	9	13	14	0.0	0	1	2	8	6	46	1.0	1604	653	1	1	589	360	440	2318	292	459	1213	3151	2253	3335	498	791	702	280	1	3489	967	7751	8204	650	435	2867
Lineups	-2544-2730-201566-201961-1629659-	L. James - D. Howard - R. Westbrook - W. Ellington - T. Horton-Tucker	1610612747	LAL	2	0	2	0.0	15.95	10	31	0.323	2	6	0.333	10	12	0.833	8	10	18	5	7.0	0	1	7	5	10	32	-15.0	1604	5067	7262	5067	589	853	538	5795	1356	1326	2787	266	298	2203	181	700	447	1053	8318	3489	967	8655	7660	313	705	8602
Lineups	-101108-201580-1628969-1629013-1629661-	C. Paul - J. McGee - M. Bridges - L. Shamet - C. Johnson	1610612756	PHX	7	7	0	1.0	15.931666666666667	17	27	0.63	3	8	0.375	6	9	0.667	2	12	14	13	5.0	4	2	2	5	7	43	20.0	209	70	1	1	591	425	661	1489	869	975	2625	572	458	2977	1142	540	630	308	8041	345	463	7751	7660	536	466	72
Lineups	-202339-202704-1626159-1628392-1630527-	E. Bledsoe - R. Jackson - J. Winslow - I. Hartenstein - B. Boston Jr.	1610612746	LAC	3	2	1	0.667	15.905	14	26	0.538	5	9	0.556	5	6	0.833	2	16	18	12	5.0	2	3	0	7	7	38	12.0	961	653	3051	3283	592	549	693	2228	465	837	1169	731	791	2203	1142	369	447	337	8041	797	277	1	8084	536	567	241
Lineups	-203935-1627759-1628369-1629057-1630202-	M. Smart - J. Brown - J. Tatum - R. Williams III - P. Pritchard	1610612738	BOS	3	2	1	0.667	15.873333333333333	11	28	0.393	6	16	0.375	7	9	0.778	3	8	11	8	5.0	3	2	2	6	6	35	3.0	961	653	3051	3283	593	763	625	4753	368	396	2625	458	458	2497	735	932	875	589	8041	498	463	7751	7917	650	628	1670
Lineups	-201959-202692-203095-203944-1629628-	T. Gibson - A. Burks - E. Fournier - J. Randle - R. Barrett	1610612752	NYK	2	1	1	0.5	15.871666666666666	10	25	0.4	2	7	0.286	11	11	1.0	3	9	12	3	5.0	0	3	0	7	6	33	-10.0	1604	1502	3051	3666	594	853	724	4431	1356	1140	3498	236	341	1	735	791	774	1752	8041	3489	277	1	8084	650	681	8403
Lineups	-2738-201939-203490-1627814-1630228-	A. Iguodala - S. Curry - O. Porter Jr. - D. Lee - J. Kuminga	1610612744	GSW	2	1	1	0.5	15.866666666666667	10	29	0.345	2	13	0.154	8	11	0.727	8	16	24	7	8.0	2	1	1	7	10	30	8.0	1604	1502	3051	3666	595	853	591	5101	1356	504	4209	376	341	2855	181	369	297	697	8402	797	967	6047	8084	313	776	536
Lineups	-202066-1628404-1628984-1629637-1630529-	G. Temple - J. Hart - D. Graham - J. Hayes - H. Jones	1610612740	NOP	4	0	4	0.0	15.8	12	30	0.4	2	12	0.167	3	6	0.5	3	10	13	7	4.0	2	2	3	8	5	29	-22.0	595	5067	8453	5067	596	662	568	4431	1356	564	4132	1354	791	3335	735	700	702	697	7758	797	463	8287	8204	810	808	8700
Lineups	-203081-203463-203496-1626181-1626204-	D. Lillard - B. McLemore - R. Covington - N. Powell - L. Nance Jr.	1610612757	POR	3	1	2	0.333	15.786666666666667	12	25	0.48	10	19	0.526	7	8	0.875	1	7	8	10	5.0	4	1	1	5	8	41	3.0	961	1502	7262	4648	597	662	724	3639	176	297	1204	458	542	2074	2042	1077	1282	436	8041	345	967	6047	7660	448	504	1670
Lineups	-2546-201566-203076-203145-1628370-	C. Anthony - R. Westbrook - A. Davis - K. Bazemore - M. Monk	1610612747	LAL	6	4	2	0.667	15.76	14	35	0.4	4	17	0.235	7	12	0.583	11	12	23	5	5.0	4	0	1	4	7	39	4.0	291	219	7262	3283	598	549	460	4431	618	370	3929	458	298	3292	102	540	313	1053	8041	345	2598	6047	7272	536	543	1330
Lineups	-203468-203496-203994-1626181-1628372-	C. McCollum - R. Covington - J. Nurkic - N. Powell - D. Smith Jr.	1610612757	POR	2	0	2	0.0	15.75	13	30	0.433	3	11	0.273	10	13	0.769	3	3	6	6	2.0	1	0	3	14	8	39	-16.0	1604	5067	7262	5067	599	604	568	4093	869	636	3590	266	261	2542	735	2521	1767	850	6110	1522	2598	8287	8536	448	543	8627
Lineups	-1627749-1628966-1629022-1629234-1630170-	D. Murray - K. Bates-Diop - L. Walker IV - D. Eubanks - D. Vassell	1610612759	SAS	6	1	5	0.167	15.73	17	33	0.515	6	10	0.6	2	2	1.0	4	14	18	11	5.0	5	1	2	5	6	42	7.0	291	1502	8597	5046	600	425	499	2383	368	716	1039	1886	2253	1	498	442	447	385	8041	246	967	7751	7660	650	480	658
Lineups	-1628539-1628964-1628976-1630532-1630591-	M. Mulder - M. Bamba - W. Carter Jr. - F. Wagner - J. Suggs	1610612753	ORL	2	0	2	0.0	15.716666666666667	9	32	0.281	1	14	0.071	1	3	0.333	4	13	17	4	4.0	0	1	1	7	7	20	-17.0	1604	5067	7262	5067	601	981	516	6011	2229	459	4326	3151	1858	4152	498	490	495	1331	7758	3489	967	6047	8084	536	1252	8652
Lineups	-202330-1626162-1626179-1629023-1629667-	G. Hayward - K. Oubre Jr. - T. Rozier - P. Washington - J. McDaniels	1610612766	CHA	3	0	3	0.0	15.711666666666666	12	25	0.48	7	11	0.636	16	20	0.8	3	10	13	10	2.0	3	5	3	4	12	47	10.0	961	5067	8161	5067	602	662	724	3639	292	636	1019	121	125	2360	735	700	702	436	6110	498	130	8287	7272	246	421	336
Lineups	-202709-203924-1628402-1630180-1630595-	C. Joseph - J. Grant - F. Jackson - S. Bey - C. Cunningham	1610612765	DET	3	0	3	0.0	15.705	7	25	0.28	1	10	0.1	16	17	0.941	5	8	13	3	4.0	3	3	4	5	12	31	-2.0	961	5067	8161	5067	603	1283	724	6012	2229	716	4306	121	173	1991	372	932	702	1752	7758	498	277	8488	7660	246	739	5489
Lineups	-203082-1628976-1630175-1630532-1630591-	T. Ross - W. Carter Jr. - C. Anthony - F. Wagner - J. Suggs	1610612753	ORL	5	1	4	0.2	15.683333333333334	15	29	0.517	3	12	0.25	7	8	0.875	2	7	9	7	5.0	5	3	0	7	6	40	1.0	406	1502	8453	5019	604	496	591	2373	869	564	3633	458	542	2074	1142	1077	1127	697	8041	246	277	1	8084	650	521	2867
Lineups	-203087-204456-1626167-1627763-1628470-	J. Lamb - T. McConnell - M. Turner - M. Brogdon - T. Craig	1610612754	IND	6	1	5	0.167	15.668333333333333	12	25	0.48	5	13	0.385	5	7	0.714	0	8	8	9	6.0	0	3	3	10	7	34	-14.0	291	1502	8597	5046	605	662	724	3639	465	504	2591	731	657	2884	3977	932	1282	503	8212	3489	277	8287	8378	536	655	8583
Lineups	-1628021-1628464-1629645-1630224-1630256-	D. Nwaba - D. Theis - K. Porter Jr. - J. Green - J. Tate	1610612745	HOU	2	0	2	0.0	15.666666666666666	14	23	0.609	7	10	0.7	12	15	0.8	3	12	15	8	7.0	1	3	2	6	11	47	12.0	1604	5067	7262	5067	606	549	817	1587	292	716	785	209	204	2360	735	540	582	589	8318	1522	277	7751	7917	282	421	241
Lineups	-202339-1626159-1628379-1628392-1629611-	E. Bledsoe - J. Winslow - L. Kennard - I. Hartenstein - T. Mann	1610612746	LAC	8	6	2	0.75	15.656666666666666	11	25	0.44	1	7	0.143	10	12	0.833	4	11	15	8	6.0	1	2	1	9	9	33	-6.0	153	104	7262	3160	607	763	724	4044	2229	1140	4213	266	298	2203	498	611	582	589	8212	1522	463	6047	8305	364	681	7756
Lineups	-203081-203496-203994-1629014-1629642-	D. Lillard - R. Covington - J. Nurkic - A. Simons - N. Little	1610612757	POR	8	5	3	0.625	15.651666666666667	13	32	0.406	2	11	0.182	11	14	0.786	5	15	20	7	4.0	3	1	2	5	9	39	4.0	153	141	8161	3558	608	604	516	4419	1356	636	4125	236	229	2480	372	410	387	697	7758	498	967	7751	7660	364	543	1330
Lineups	-203482-203924-1630165-1630180-1630595-	K. Olynyk - J. Grant - K. Hayes - S. Bey - C. Cunningham	1610612765	DET	2	1	1	0.5	15.65	10	28	0.357	3	11	0.273	4	7	0.571	5	5	10	6	6.0	5	2	1	7	7	27	-7.0	1604	1502	3051	3666	609	853	625	5046	869	636	3590	946	657	3297	372	1569	981	850	8212	246	463	6047	8084	536	897	7994
Lineups	-202696-203897-1627936-1628366-1628972-	N. Vucevic - Z. LaVine - A. Caruso - L. Ball - T. Brown Jr.	1610612741	CHI	2	0	2	0.0	15.633333333333333	11	28	0.393	7	17	0.412	4	4	1.0	3	10	13	9	5.0	1	0	2	5	6	33	-2.0	1604	5067	7262	5067	610	763	625	4753	292	370	2392	946	1260	1	735	700	702	503	8041	1522	2598	7751	7660	650	681	5489
Lineups	-1626174-1627863-1629645-1629717-1629726-	C. Wood - D. House Jr. - K. Porter Jr. - A. Brooks - G. Mathews	1610612745	HOU	3	3	0	1.0	15.6	12	29	0.414	7	15	0.467	7	10	0.7	3	17	20	11	5.0	2	2	3	9	8	38	-2.0	961	367	1	1	611	662	591	4380	292	431	2190	458	404	2936	735	331	387	385	8041	797	463	8287	8305	448	567	5489
Lineups	-202324-1628983-1629647-1630526-1630581-	D. Favors - S. Gilgeous-Alexander - D. Bazley - J. Robinson-Earl - J. Giddey	1610612760	OKC	1	0	1	0.0	15.6	12	26	0.462	5	10	0.5	7	8	0.875	1	15	16	6	4.0	2	1	1	4	7	36	8.0	3130	5067	3051	5067	611	662	693	3763	465	716	1213	458	542	2074	2042	410	531	850	7758	797	967	6047	7272	536	608	536
Lineups	-200782-202710-1628389-1629130-1629216-	P. Tucker - J. Butler - B. Adebayo - D. Robinson - G. Vincent	1610612748	MIA	3	1	2	0.333	15.6	10	25	0.4	4	12	0.333	3	4	0.75	2	11	13	9	6.0	3	1	2	8	5	27	-2.0	961	1502	7262	4648	611	853	724	4431	618	564	2787	1354	1260	2560	1142	611	702	503	8212	498	967	7751	8204	810	897	5489
Lineups	-200768-202693-202710-1628389-1629639-	K. Lowry - M. Morris - J. Butler - B. Adebayo - T. Herro	1610612748	MIA	5	4	1	0.8	15.583333333333334	11	26	0.423	3	10	0.3	3	8	0.375	3	11	14	8	5.0	1	0	2	4	9	28	-6.0	406	219	3051	3100	614	763	693	4286	869	716	3452	1354	542	4150	735	611	630	589	8041	1522	2598	7751	7272	364	853	7756
Lineups	-1627774-1629162-1629669-1630195-1630233-	J. Layman - J. McLaughlin - J. Nowell - L. Bolmaro - N. Knight	1610612750	MIN	4	4	0	1.0	15.566666666666666	9	22	0.409	1	5	0.2	10	13	0.769	2	19	21	7	7.0	1	1	2	4	9	29	-2.0	595	219	1	1	615	981	871	4406	2229	1643	3985	266	261	2542	1142	281	355	697	8318	1522	967	7751	7272	364	808	5489
Lineups	-203552-203954-1629003-1629680-1630178-	S. Curry - J. Embiid - S. Milton - M. Thybulle - T. Maxey	1610612755	PHI	1	1	0	1.0	15.563333333333333	12	27	0.444	3	10	0.3	3	4	0.75	4	9	13	9	5.0	3	2	1	4	5	30	-2.0	3130	1502	1	1	616	662	661	3946	869	716	3452	1354	1260	2560	498	791	702	503	8041	498	463	6047	7272	810	776	5489
Lineups	-1628983-1629647-1629652-1629676-1630581-	S. Gilgeous-Alexander - D. Bazley - L. Dort - I. Roby - J. Giddey	1610612760	OKC	4	1	3	0.25	15.55	8	30	0.267	4	13	0.308	6	6	1.0	3	7	10	7	5.0	2	2	5	8	5	26	-30.0	595	1502	8161	4926	617	1102	568	6059	618	504	3429	572	791	1	735	1077	981	697	8041	797	463	8579	8204	810	948	8720
Lineups	-203084-1627741-1627745-1628368-1629002-	H. Barnes - B. Hield - D. Jones - D. Fox - C. Metu	1610612758	SAC	4	1	3	0.25	15.526666666666667	10	27	0.37	2	8	0.25	5	6	0.833	2	12	14	6	7.0	1	2	1	6	5	27	-18.0	595	1502	8161	4926	618	853	661	4968	1356	975	3633	731	791	2203	1142	540	630	850	8318	1522	463	6047	7917	810	897	8669
Lineups	-1627741-1627745-1628963-1630169-1630558-	B. Hield - D. Jones - M. Bagley III - T. Haliburton - D. Mitchell	1610612758	SAC	3	1	2	0.333	15.52	14	28	0.5	5	10	0.5	4	6	0.667	6	7	13	6	4.0	2	0	2	8	7	37	-6.0	961	1502	7262	4648	619	549	625	2416	465	716	1213	946	791	2977	279	1077	702	850	7758	797	2598	7751	8204	536	587	7756
