GROUP_SET	GROUP_ID	GROUP_NAME	TEAM_ID	TEAM_ABBREVIATION	GP	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	TOV	STL	BLK	BLKA	PF	PFD	PTS	PLUS_MINUS	GP_RANK	W_RANK	L_RANK	W_PCT_RANK	MIN_RANK	FGM_RANK	FGA_RANK	FG_PCT_RANK	FG3M_RANK	FG3A_RANK	FG3_PCT_RANK	FTM_RANK	FTA_RANK	FT_PCT_RANK	OREB_RANK	DREB_RANK	REB_RANK	AST_RANK	TOV_RANK	STL_RANK	BLK_RANK	BLKA_RANK	PF_RANK	PFD_RANK	PTS_RANK	PLUS_MINUS_RANK
Lineups	-202692-203095-203457-1630167-1630193-	A. Burks - E. Fournier - N. Noel - O. Toppin - I. Quickley	1610612752	NYK	2	1	1	0.5	12.258333333333333	10	24	0.417	3	8	0.375	6	6	1.0	2	9	11	3	1.0	1	0	1	4	8	29	6.0	2204	2027	3840	4704	1137	1149	1036	5558	1165	1297	3365	779	1087	1	1544	1080	1179	2361	4782	2022	3406	7649	9202	611	1095	1049
Lineups	-203484-203526-1628398-1630166-1630557-	K. Caldwell-Pope - R. Neto - K. Kuzma - D. Avdija - C. Kispert	1610612764	WAS	1	0	1	0.0	12.253333333333334	10	20	0.5	3	11	0.273	7	9	0.778	1	5	6	3	2.0	3	4	0	3	6	30	3.0	4113	6537	3840	6537	1138	1149	1292	3083	1165	866	4605	627	623	3249	2694	2096	2355	2361	7701	659	235	1	8331	877	1045	2146
Lineups	-2546-200765-201961-202340-203076-	C. Anthony - R. Rondo - W. Ellington - A. Bradley - A. Davis	1610612747	LAL	6	2	4	0.333	12.25	12	22	0.545	6	10	0.6	2	2	1.0	0	8	8	11	3.0	2	1	0	5	2	32	-2.0	413	928	10752	5986	1139	910	1151	2754	489	973	1304	2538	3014	1	5145	1246	1717	519	9127	1057	1268	1	9717	2858	954	6956
Lineups	-203937-1626145-1628415-1629001-1630214-	K. Anderson - T. Jones - D. Brooks - D. Melton - X. Tillman	1610612763	MEM	5	4	1	0.8	12.25	12	22	0.545	3	9	0.333	7	10	0.7	0	13	13	9	3.0	2	1	0	6	6	34	7.0	589	299	3840	3907	1139	910	1151	2754	1165	1119	3571	627	546	3828	5145	675	951	683	9127	1057	1268	1	10044	877	888	841
Lineups	-1629026-1629647-1630197-1630544-1630598-	K. Williams - D. Bazley - A. Pokusevski - T. Mann - A. Wiggins	1610612760	OKC	1	0	1	0.0	12.25	13	24	0.542	3	11	0.273	1	2	0.5	3	9	12	9	4.0	3	3	1	1	2	30	9.0	4113	6537	3840	6537	1139	827	1036	2826	1165	866	4605	4146	3014	4389	1005	1080	1046	683	9843	659	369	7649	3595	2858	1045	531
Lineups	-1626158-1627741-1628368-1629002-1630169-	R. Holmes - B. Hield - D. Fox - C. Metu - T. Haliburton	1610612758	SAC	3	2	1	0.667	12.25	9	20	0.45	5	11	0.455	8	10	0.8	5	7	12	6	3.0	0	0	1	5	5	31	-3.0	1333	928	3840	4153	1139	1321	1292	5032	618	866	2803	517	546	3076	507	1442	1046	1147	9127	4535	3406	7649	9717	1095	996	8081
Lineups	-1628401-1629022-1629111-1629640-1630170-	D. White - L. Walker IV - J. Landale - K. Johnson - D. Vassell	1610612759	SAS	6	3	3	0.5	12.233333333333333	11	22	0.5	6	10	0.6	4	6	0.667	2	10	12	7	0.0	1	2	1	2	5	32	11.0	413	513	10344	4704	1143	1031	1151	3083	489	973	1304	1285	1087	3878	1544	942	1046	953	1	2022	615	7649	6757	1095	954	371
Lineups	-202066-1628404-1628984-1629637-1629638-	G. Temple - J. Hart - D. Graham - J. Hayes - N. Alexander-Walker	1610612740	NOP	5	2	3	0.4	12.225	7	20	0.35	3	12	0.25	6	6	1.0	2	3	5	5	2.0	0	0	0	5	6	23	-9.0	589	928	10344	5876	1144	1717	1292	6551	1165	772	4662	779	1087	1	1544	3340	2780	1429	7701	4535	3406	1	9717	877	1453	10573
Lineups	-203200-204456-1627734-1628470-1630537-	J. Holiday - T. McConnell - D. Sabonis - T. Craig - C. Duarte	1610612754	IND	6	2	4	0.333	12.218333333333334	14	29	0.483	4	9	0.444	0	0	0.0	4	14	18	8	3.0	2	2	1	7	3	32	10.0	413	928	10752	5986	1145	742	811	4609	832	1119	2837	5549	5839	5549	667	611	622	807	9127	1057	615	7649	10272	1955	954	439
Lineups	-202362-203200-1627734-1628470-1629052-	L. Stephenson - J. Holiday - D. Sabonis - T. Craig - O. Brissett	1610612754	IND	2	0	2	0.0	12.218333333333334	8	22	0.364	2	7	0.286	3	3	1.0	3	8	11	7	1.0	0	2	4	3	5	21	-5.0	2204	6537	9184	6537	1145	1482	1151	6440	1780	1503	4489	1823	2495	1	1005	1246	1179	953	4782	4535	615	10822	8331	1095	1606	9407
Lineups	-202711-203903-1626220-1628378-1629672-	B. Bogdanovic - J. Clarkson - R. O'Neale - D. Mitchell - E. Paschall	1610612762	UTA	4	2	2	0.5	12.216666666666667	11	22	0.5	4	12	0.333	0	0	0.0	1	9	10	4	3.0	1	0	0	7	2	26	-3.0	850	928	9184	4704	1147	1031	1151	3083	832	772	3571	5549	5839	5549	2694	1080	1332	1796	9127	2022	3406	1	10272	2858	1259	8081
Lineups	-201937-1626224-1627756-1629685-1630596-	R. Rubio - C. Osman - D. Valentine - D. Windler - E. Mobley	1610612739	CLE	2	1	1	0.5	12.216666666666667	6	24	0.25	4	11	0.364	4	6	0.667	5	9	14	5	2.0	3	2	1	6	4	20	8.0	2204	2027	3840	4704	1147	2034	1036	7794	832	866	3468	1285	1087	3878	507	1080	865	1429	7701	659	615	7649	10044	1451	1708	676
Lineups	-1628389-1628997-1629130-1629216-1629639-	B. Adebayo - C. Martin - D. Robinson - G. Vincent - T. Herro	1610612748	MIA	4	1	3	0.25	12.2	13	23	0.565	3	6	0.5	2	2	1.0	1	7	8	12	2.0	1	2	2	7	5	31	-1.0	850	2027	10344	6350	1149	827	1088	2577	1165	1777	1535	2538	3014	1	2694	1442	1717	462	7701	2022	615	9845	10272	1095	996	6103
Lineups	-1627756-1629685-1629731-1630205-1630698-	D. Valentine - D. Windler - D. Wade - L. Stevens - K. Pangos	1610612739	CLE	3	3	0	1.0	12.2	10	18	0.556	5	11	0.455	0	0	0.0	1	6	7	6	6.0	2	0	1	7	0	25	-3.0	1333	513	1	1	1149	1149	1473	2628	618	866	2803	5549	5839	5549	2694	1730	1984	1147	10460	1057	3406	7649	10272	7248	1308	8081
Lineups	-1627749-1627751-1628401-1629022-1630170-	D. Murray - J. Poeltl - D. White - L. Walker IV - D. Vassell	1610612759	SAS	3	1	2	0.333	12.185	14	23	0.609	3	10	0.3	2	3	0.667	2	9	11	10	2.0	3	4	0	6	3	33	10.0	1333	2027	9184	5986	1151	742	1088	2001	1165	973	4427	2538	2495	3878	1544	1080	1179	593	7701	659	235	1	10044	1955	919	439
Lineups	-202339-202704-1628379-1628392-1629611-	E. Bledsoe - R. Jackson - L. Kennard - I. Hartenstein - T. Mann	1610612746	LAC	5	4	1	0.8	12.183333333333334	13	26	0.5	1	8	0.125	5	7	0.714	4	11	15	6	0.0	0	0	4	6	6	32	1.0	589	299	3840	3907	1152	827	930	3083	2945	1297	5515	1007	894	3763	667	830	802	1147	1	4535	3406	10822	10044	877	954	3673
Lineups	-201569-1626174-1628021-1629717-1630528-	E. Gordon - C. Wood - D. Nwaba - A. Brooks - J. Christopher	1610612745	HOU	1	0	1	0.0	12.183333333333334	11	25	0.44	5	12	0.417	4	5	0.8	2	8	10	7	2.0	2	0	2	3	5	31	-1.0	4113	6537	3840	6537	1152	1031	973	5202	618	772	3027	1285	1441	3076	1544	1246	1332	953	7701	1057	3406	9845	8331	1095	996	6103
Lineups	-202066-202685-1628984-1629109-1630529-	G. Temple - J. Valanciunas - D. Graham - G. Clark - H. Jones	1610612740	NOP	1	1	0	1.0	12.166666666666666	5	17	0.294	2	7	0.286	5	8	0.625	1	10	11	4	6.0	0	2	1	6	5	17	-6.0	4113	2027	1	1	1154	2434	1574	7575	1780	1503	4489	1007	727	4197	2694	942	1179	1796	10460	4535	615	7649	10044	1095	2034	9871
Lineups	-2544-2546-201961-1629659-1630559-	L. James - C. Anthony - W. Ellington - T. Horton-Tucker - A. Reaves	1610612747	LAL	4	3	1	0.75	12.166666666666666	10	23	0.435	3	8	0.375	9	11	0.818	4	11	15	6	5.0	4	1	2	2	7	32	9.0	850	513	3840	3979	1154	1149	1088	5269	1165	1297	3365	437	468	3029	667	830	802	1147	10246	448	1268	9845	6757	741	954	531
Lineups	-200768-200782-1629130-1629639-1629644-	K. Lowry - P. Tucker - D. Robinson - T. Herro - K. Okpala	1610612748	MIA	3	2	1	0.667	12.16	10	23	0.435	4	11	0.364	0	0	0.0	2	8	10	8	1.0	3	2	3	6	2	24	1.0	1333	928	3840	4153	1156	1149	1088	5269	832	866	3468	5549	5839	5549	1544	1246	1332	807	4782	659	615	10552	10044	2858	1378	3673
Lineups	-203926-1627751-1628401-1629022-1630170-	D. McDermott - J. Poeltl - D. White - L. Walker IV - D. Vassell	1610612759	SAS	4	1	3	0.25	12.15	13	24	0.542	3	9	0.333	0	2	0.0	4	6	10	7	1.0	1	0	3	3	6	29	7.0	850	2027	10344	6350	1157	827	1036	2826	1165	1119	3571	5549	3014	5549	667	1730	1332	953	4782	2022	3406	10552	8331	877	1095	841
Lineups	-203937-1628991-1629630-1629723-1630533-	K. Anderson - J. Jackson Jr. - J. Morant - J. Konchar - Z. Williams	1610612763	MEM	4	3	1	0.75	12.14	11	25	0.44	2	8	0.25	6	8	0.75	5	10	15	6	4.0	4	3	3	6	4	30	5.0	850	513	3840	3979	1158	1031	973	5202	1780	1297	4662	779	727	3331	507	942	802	1147	9843	448	369	10552	10044	1451	1045	1301
Lineups	-203087-204456-1627734-1627763-1628470-	J. Lamb - T. McConnell - D. Sabonis - M. Brogdon - T. Craig	1610612754	IND	4	1	3	0.25	12.136666666666667	15	25	0.6	6	10	0.6	4	5	0.8	5	5	10	12	3.0	3	0	0	1	5	40	13.0	850	2027	10344	6350	1159	679	973	2010	489	973	1304	1285	1441	3076	507	2096	1332	462	9127	659	3406	1	3595	1095	720	270
Lineups	-201588-203507-1626192-1628960-1629670-	G. Hill - G. Antetokounmpo - P. Connaughton - G. Allen - J. Nwora	1610612749	MIL	6	2	4	0.333	12.133333333333333	9	23	0.391	5	13	0.385	2	4	0.5	0	9	9	6	3.0	1	0	1	7	3	25	-2.0	413	928	10752	5986	1160	1321	1088	6136	618	691	3322	2538	1731	4389	5145	1080	1514	1147	9127	2022	3406	7649	10272	1955	1308	6956
Lineups	-203486-1626179-1628970-1628998-1629667-	M. Plumlee - T. Rozier - M. Bridges - C. Martin - J. McDaniels	1610612766	CHA	4	4	0	1.0	12.12	6	16	0.375	1	7	0.143	4	5	0.8	2	7	9	5	5.0	2	0	1	3	5	17	-3.0	850	299	1	1	1161	2034	1685	6250	2945	1503	5465	1285	1441	3076	1544	1442	1514	1429	10246	1057	3406	7649	8331	1095	2034	8081
Lineups	-201567-201937-1626224-1628374-1629636-	K. Love - R. Rubio - C. Osman - L. Markkanen - D. Garland	1610612739	CLE	4	2	2	0.5	12.116666666666667	13	23	0.565	7	15	0.467	7	8	0.875	1	16	17	12	4.0	2	1	0	3	8	40	21.0	850	928	9184	4704	1162	827	1088	2577	391	579	2778	627	727	2684	2694	502	678	462	9843	1057	1268	1	8331	611	720	87
Lineups	-200768-202693-203473-1629622-1629639-	K. Lowry - M. Morris - D. Dedmon - M. Strus - T. Herro	1610612748	MIA	4	4	0	1.0	12.1	14	26	0.538	5	13	0.385	2	2	1.0	5	10	15	9	3.0	1	1	1	3	3	35	12.0	850	299	1	1	1163	742	930	2840	618	691	3322	2538	3014	1	507	942	802	683	9127	2022	1268	7649	8331	1955	858	321
Lineups	-1626195-1627742-1629638-1630184-1630530-	W. Hernangomez - B. Ingram - N. Alexander-Walker - K. Lewis Jr. - T. Murphy III	1610612740	NOP	3	1	2	0.333	12.1	13	25	0.52	5	9	0.556	5	6	0.833	6	7	13	9	4.0	1	2	1	9	5	36	-4.0	1333	2027	9184	5986	1163	827	973	3011	618	1119	1475	1007	1087	2868	377	1442	951	683	9843	2022	615	7649	10560	1095	830	8840
Lineups	-202362-1626167-1626208-1627734-1630613-	L. Stephenson - M. Turner - K. Sykes - D. Sabonis - D. Washington Jr.	1610612754	IND	3	1	2	0.333	12.098333333333333	15	21	0.714	2	5	0.4	3	6	0.5	0	7	7	9	4.0	0	0	0	4	4	35	9.0	1333	2027	9184	5986	1165	679	1212	1145	1780	2182	3088	1823	1087	4389	5145	1442	1984	683	9843	4535	3406	1	9202	1451	858	531
Lineups	-203200-1627734-1627747-1628470-1630613-	J. Holiday - D. Sabonis - C. LeVert - T. Craig - D. Washington Jr.	1610612754	IND	1	0	1	0.0	12.066666666666666	10	23	0.435	3	6	0.5	4	7	0.571	3	7	10	6	3.0	2	1	3	6	7	27	-13.0	4113	6537	3840	6537	1166	1149	1088	5269	1165	1777	1535	1285	894	4337	1005	1442	1332	1147	9127	1057	1268	10552	10044	741	1205	10918
Lineups	-204456-1626167-1628470-1629103-1630537-	T. McConnell - M. Turner - T. Craig - K. Martin - C. Duarte	1610612754	IND	4	1	3	0.25	12.055	11	22	0.5	3	10	0.3	5	6	0.833	2	7	9	9	5.0	3	0	1	6	3	30	-1.0	850	2027	10344	6350	1167	1031	1151	3083	1165	973	4427	1007	1087	2868	1544	1442	1514	683	10246	659	3406	7649	10044	1955	1045	6103
Lineups	-1627854-1628401-1629022-1629234-1629640-	B. Forbes - D. White - L. Walker IV - D. Eubanks - K. Johnson	1610612759	SAS	5	2	3	0.4	12.033333333333333	9	20	0.45	4	7	0.571	6	6	1.0	2	11	13	5	4.0	4	1	0	5	5	28	6.0	589	928	10344	5876	1168	1321	1292	5032	832	1503	1437	779	1087	1	1544	830	951	1429	9843	448	1268	1	9717	1095	1151	1049
Lineups	-203500-1626145-1628415-1628991-1629001-	S. Adams - T. Jones - D. Brooks - J. Jackson Jr. - D. Melton	1610612763	MEM	7	5	2	0.714	12.033333333333333	13	29	0.448	5	14	0.357	3	4	0.75	5	7	12	8	2.0	7	0	2	3	6	34	12.0	296	188	9184	4123	1168	827	811	5051	618	626	3508	1823	1731	3331	507	1442	1046	807	7701	200	3406	9845	8331	877	888	321
Lineups	-1629663-1629674-1630186-1630218-1630558-	L. King - N. Queta - J. Ramsey - R. Woodard II - D. Mitchell	1610612758	SAC	2	0	2	0.0	12.016666666666667	12	28	0.429	3	6	0.5	1	4	0.25	6	9	15	4	3.0	1	3	1	5	3	28	-2.0	2204	6537	9184	6537	1170	910	855	5291	1165	1777	1535	4146	1731	5509	377	1080	802	1796	9127	2022	369	7649	9717	1955	1151	6956
Lineups	-201566-201599-202340-203076-1629659-	R. Westbrook - D. Jordan - A. Bradley - A. Davis - T. Horton-Tucker	1610612747	LAL	1	0	1	0.0	12.016666666666667	9	23	0.391	4	6	0.667	2	4	0.5	4	10	14	6	5.0	2	1	2	4	3	24	-9.0	4113	6537	3840	6537	1170	1321	1088	6136	832	1777	988	2538	1731	4389	667	942	865	1147	10246	1057	1268	9845	9202	1955	1378	10573
Lineups	-201142-201935-201949-1627761-1629651-	K. Durant - J. Harden - J. Johnson - D. Bembry - N. Claxton	1610612751	BKN	2	0	2	0.0	12.013333333333334	5	21	0.238	1	14	0.071	7	8	0.875	5	9	14	2	2.0	2	2	2	4	5	18	-12.0	2204	6537	9184	6537	1172	2434	1212	8211	2945	626	5600	627	727	2684	507	1080	865	3308	7701	1057	615	9845	9202	1095	1921	10862
Lineups	-1626157-1627736-1630162-1630183-1630195-	K. Towns - M. Beasley - A. Edwards - J. McDaniels - L. Bolmaro	1610612750	MIN	3	2	1	0.667	12.013333333333334	10	22	0.455	3	9	0.333	3	4	0.75	2	10	12	5	2.0	1	0	1	4	6	26	1.0	1333	928	3840	4153	1172	1149	1151	4932	1165	1119	3571	1823	1731	3331	1544	942	1046	1429	7701	2022	3406	7649	9202	877	1259	3673
Lineups	-1626159-1629599-1629875-1630527-1630553-	J. Winslow - A. Coffey - X. Moon - B. Boston Jr. - K. Johnson	1610612746	LAC	1	0	1	0.0	12.0	11	31	0.355	2	9	0.222	3	6	0.5	7	11	18	7	1.0	3	1	3	4	9	27	4.0	4113	6537	3840	6537	1174	1031	736	6529	1780	1119	5081	1823	1087	4389	302	830	622	953	4782	659	1268	10552	9202	501	1205	1695
Lineups	-200768-1629130-1629639-1629644-1630209-	K. Lowry - D. Robinson - T. Herro - K. Okpala - O. Yurtseven	1610612748	MIA	2	1	1	0.5	12.0	13	23	0.565	3	7	0.429	2	2	1.0	4	13	17	6	4.0	3	1	0	5	4	31	17.0	2204	2027	3840	4704	1174	827	1088	2577	1165	1503	2908	2538	3014	1	667	675	678	1147	9843	659	1268	1	9717	1451	996	140
Lineups	-203526-1628988-1630166-1630264-1630557-	R. Neto - A. Holiday - D. Avdija - A. Gill - C. Kispert	1610612764	WAS	4	1	3	0.25	12.0	10	19	0.526	3	9	0.333	9	10	0.9	2	6	8	5	4.0	5	1	1	4	6	32	5.0	850	2027	10344	6350	1174	1149	1377	2955	1165	1119	3571	437	546	2623	1544	1730	1717	1429	9843	324	1268	7649	9202	877	954	1301
Lineups	-1628997-1629216-1629622-1629639-1630209-	C. Martin - G. Vincent - M. Strus - T. Herro - O. Yurtseven	1610612748	MIA	3	1	2	0.333	11.983333333333333	7	20	0.35	3	6	0.5	3	6	0.5	2	6	8	6	3.0	2	3	2	3	5	20	-4.0	1333	2027	9184	5986	1177	1717	1292	6551	1165	1777	1535	1823	1087	4389	1544	1730	1717	1147	9127	1057	369	9845	8331	1095	1708	8840
Lineups	-201950-203507-1626192-1628960-1629670-	J. Holiday - G. Antetokounmpo - P. Connaughton - G. Allen - J. Nwora	1610612749	MIL	6	4	2	0.667	11.983333333333333	15	24	0.625	7	15	0.467	2	2	1.0	1	6	7	9	3.0	2	3	0	9	4	39	19.0	413	299	9184	4153	1177	679	1036	1868	391	579	2778	2538	3014	1	2694	1730	1984	683	9127	1057	369	1	10560	1451	745	115
Lineups	-201567-201937-1628386-1629012-1630205-	K. Love - R. Rubio - J. Allen - C. Sexton - L. Stevens	1610612739	CLE	2	1	1	0.5	11.983333333333333	7	16	0.438	3	6	0.5	2	4	0.5	3	11	14	1	9.0	1	1	2	4	4	19	-6.0	2204	2027	3840	4704	1177	1717	1685	5229	1165	1777	1535	2538	1731	4389	1005	830	865	4833	10779	2022	1268	9845	9202	1451	1821	9871
Lineups	-200746-201935-201949-201988-1627761-	L. Aldridge - J. Harden - J. Johnson - P. Mills - D. Bembry	1610612751	BKN	5	4	1	0.8	11.971666666666666	12	22	0.545	3	8	0.375	6	6	1.0	4	7	11	8	2.0	0	1	1	6	6	33	4.0	589	299	3840	3907	1180	910	1151	2754	1165	1297	3365	779	1087	1	667	1442	1179	807	7701	4535	1268	7649	10044	877	919	1695
Lineups	-2544-2546-2730-201566-201961-	L. James - C. Anthony - D. Howard - R. Westbrook - W. Ellington	1610612747	LAL	5	3	2	0.6	11.966666666666667	10	22	0.455	4	13	0.308	2	4	0.5	3	8	11	7	4.0	1	0	1	3	3	26	-10.0	589	513	9184	4562	1181	1149	1151	4932	832	691	4397	2538	1731	4389	1005	1246	1179	953	9843	2022	3406	7649	8331	1955	1259	10709
Lineups	-201577-203082-203914-1630175-1630532-	R. Lopez - T. Ross - G. Harris - C. Anthony - F. Wagner	1610612753	ORL	4	0	4	0.0	11.966666666666667	13	29	0.448	2	11	0.182	0	0	0.0	6	7	13	7	1.0	0	1	1	8	4	28	-2.0	850	6537	10752	6537	1181	827	811	5051	1780	866	5333	5549	5839	5549	377	1442	951	953	4782	4535	1268	7649	10444	1451	1151	6956
Lineups	-201586-202339-202694-1629599-1629611-	S. Ibaka - E. Bledsoe - M. Morris Sr. - A. Coffey - T. Mann	1610612746	LAC	6	3	3	0.5	11.958333333333334	13	25	0.52	5	11	0.455	1	2	0.5	5	8	13	6	2.0	0	0	1	4	3	32	11.0	413	513	10344	4704	1183	827	973	3011	618	866	2803	4146	3014	4389	507	1246	951	1147	7701	4535	3406	7649	9202	1955	954	371
Lineups	-200765-201567-1626224-1629685-1630596-	R. Rondo - K. Love - C. Osman - D. Windler - E. Mobley	1610612739	CLE	2	1	1	0.5	11.95	8	24	0.333	1	8	0.125	1	3	0.333	3	15	18	6	4.0	0	1	3	4	4	18	-2.0	2204	2027	3840	4704	1184	1482	1036	6592	2945	1297	5515	4146	2495	5422	1005	547	622	1147	9843	4535	1268	10552	9202	1451	1921	6956
Lineups	-201568-203991-203992-1628989-1629027-	D. Gallinari - C. Capela - B. Bogdanovic - K. Huerter - T. Young	1610612737	ATL	7	4	3	0.571	11.94	14	30	0.467	5	16	0.313	6	7	0.857	3	9	12	8	1.0	4	1	2	2	7	39	13.0	296	299	10344	4645	1185	742	776	4761	618	534	4383	779	894	2751	1005	1080	1046	807	4782	448	1268	9845	6757	741	745	270
Lineups	-201568-203476-1628989-1629027-1629629-	D. Gallinari - G. Dieng - K. Huerter - T. Young - C. Reddish	1610612737	ATL	5	1	4	0.2	11.933333333333334	7	22	0.318	2	10	0.2	4	4	1.0	2	9	11	2	1.0	4	0	1	3	3	20	1.0	589	2027	10752	6468	1186	1717	1151	7456	1780	973	5135	1285	1731	1	1544	1080	1179	3308	4782	448	3406	7649	8331	1955	1708	3673
Lineups	-1628983-1629026-1629652-1629676-1630598-	S. Gilgeous-Alexander - K. Williams - L. Dort - I. Roby - A. Wiggins	1610612760	OKC	3	1	2	0.333	11.916666666666666	11	26	0.423	2	6	0.333	6	7	0.857	5	16	21	6	3.0	1	0	2	6	5	30	19.0	1333	2027	9184	5986	1187	1031	930	5509	1780	1777	3571	779	894	2751	507	502	493	1147	9127	2022	3406	9845	10044	1095	1045	115
Lineups	-203937-1629630-1630214-1630217-1630533-	K. Anderson - J. Morant - X. Tillman - D. Bane - Z. Williams	1610612763	MEM	4	3	1	0.75	11.9	12	22	0.545	3	7	0.429	4	6	0.667	3	11	14	6	4.0	2	1	2	3	7	31	4.0	850	513	3840	3979	1188	910	1151	2754	1165	1503	2908	1285	1087	3878	1005	830	865	1147	9843	1057	1268	9845	8331	741	996	1695
Lineups	-201939-203952-1626172-1627780-1629308-	S. Curry - A. Wiggins - K. Looney - G. Payton II - J. Toscano-Anderson	1610612744	GSW	2	1	1	0.5	11.9	9	19	0.474	1	6	0.167	4	6	0.667	3	9	12	7	7.0	2	0	2	3	4	23	-3.0	2204	2027	3840	4704	1188	1321	1377	4684	2945	1777	5348	1285	1087	3878	1005	1080	1046	953	10599	1057	3406	9845	8331	1451	1453	8081
Lineups	-203084-1626158-1628368-1628963-1629056-	H. Barnes - R. Holmes - D. Fox - M. Bagley III - T. Davis	1610612758	SAC	1	0	1	0.0	11.883333333333333	10	19	0.526	2	5	0.4	17	20	0.85	3	9	12	4	2.0	1	2	1	7	12	39	7.0	4113	6537	3840	6537	1190	1149	1377	2955	1780	2182	3088	153	176	2833	1005	1080	1046	1796	7701	2022	615	7649	10272	333	745	841
Lineups	-201569-1626174-1629645-1630224-1630231-	E. Gordon - C. Wood - K. Porter Jr. - J. Green - K. Martin Jr.	1610612745	HOU	3	0	3	0.0	11.875	11	20	0.55	1	9	0.111	2	6	0.333	3	14	17	9	4.0	0	2	1	7	5	25	0.0	1333	6537	10344	6537	1191	1031	1292	2739	2945	1119	5556	2538	1087	5422	1005	611	678	683	9843	4535	615	7649	10272	1095	1308	4482
Lineups	-1627751-1628401-1629022-1629640-1630200-	J. Poeltl - D. White - L. Walker IV - K. Johnson - T. Jones	1610612759	SAS	4	2	2	0.5	11.866666666666667	6	21	0.286	0	5	0.0	1	2	0.5	0	12	12	3	4.0	0	2	3	0	4	13	-11.0	850	928	9184	4704	1192	2034	1212	7593	5605	2182	5605	4146	3014	4389	5145	737	1046	2361	9843	4535	615	10552	1	1451	2732	10788
Lineups	-203082-1628964-1629643-1630175-1630181-	T. Ross - M. Bamba - C. Okeke - C. Anthony - R. Hampton	1610612753	ORL	7	1	6	0.143	11.866666666666667	7	15	0.467	5	11	0.455	6	8	0.75	1	4	5	4	6.0	4	2	1	6	6	25	-7.0	296	2027	11038	6522	1192	1717	1796	4761	618	866	2803	779	727	3331	2694	2607	2780	1796	10460	448	615	7649	10044	877	1308	10181
Lineups	-1626156-1626157-1627736-1629675-1630183-	D. Russell - K. Towns - M. Beasley - N. Reid - J. McDaniels	1610612750	MIN	3	0	3	0.0	11.85	8	19	0.421	4	12	0.333	4	5	0.8	1	9	10	6	4.0	0	2	0	2	4	24	-4.0	1333	6537	10344	6537	1194	1482	1377	5521	832	772	3571	1285	1441	3076	2694	1080	1332	1147	9843	4535	615	1	6757	1451	1378	8840
Lineups	-203084-203090-1627741-1627745-1630169-	H. Barnes - M. Harkless - B. Hield - D. Jones - T. Haliburton	1610612758	SAC	6	1	5	0.167	11.826666666666666	11	22	0.5	3	9	0.333	0	0	0.0	2	9	11	6	4.0	0	2	1	7	0	25	-6.0	413	2027	10937	6500	1195	1031	1151	3083	1165	1119	3571	5549	5839	5549	1544	1080	1179	1147	9843	4535	615	7649	10272	7248	1308	9871
Lineups	-203090-1626158-1627741-1628368-1630558-	M. Harkless - R. Holmes - B. Hield - D. Fox - D. Mitchell	1610612758	SAC	2	1	1	0.5	11.823333333333334	12	21	0.571	4	7	0.571	3	3	1.0	0	9	9	7	3.0	2	1	1	4	4	31	9.0	2204	2027	3840	4704	1196	910	1212	2405	832	1503	1437	1823	2495	1	5145	1080	1514	953	9127	1057	1268	7649	9202	1451	996	531
Lineups	-202722-203078-203526-1626149-1630557-	D. Bertans - B. Beal - R. Neto - M. Harrell - C. Kispert	1610612764	WAS	2	0	2	0.0	11.816666666666666	9	20	0.45	3	4	0.75	1	4	0.25	0	7	7	6	3.0	0	1	2	3	4	22	-6.0	2204	6537	9184	6537	1197	1321	1292	5032	1165	2718	900	4146	1731	5509	5145	1442	1984	1147	9127	4535	1268	9845	8331	1451	1526	9871
Lineups	-202709-1626168-1628367-1628402-1630191-	C. Joseph - T. Lyles - J. Jackson - F. Jackson - I. Stewart	1610612765	DET	5	2	3	0.4	11.808333333333334	9	15	0.6	3	5	0.6	3	3	1.0	1	4	5	5	8.0	0	2	2	4	2	24	-16.0	589	928	10344	5876	1198	1321	1796	2010	1165	2182	1304	1823	2495	1	2694	2607	2780	1429	10702	4535	615	9845	9202	2858	1378	11020
Lineups	-201567-1628386-1629164-1629731-1630205-	K. Love - J. Allen - B. Goodwin - D. Wade - L. Stevens	1610612739	CLE	3	1	2	0.333	11.808333333333334	8	21	0.381	1	6	0.167	10	13	0.769	4	10	14	6	2.0	1	0	2	6	8	27	2.0	1333	2027	9184	5986	1198	1482	1212	6228	2945	1777	5348	372	360	3303	667	942	865	1147	7701	2022	3406	9845	10044	611	1205	2773
Lineups	-203084-1627741-1628368-1628963-1630169-	H. Barnes - B. Hield - D. Fox - M. Bagley III - T. Haliburton	1610612758	SAC	3	2	1	0.667	11.795	7	15	0.467	1	3	0.333	11	13	0.846	1	8	9	5	4.0	1	1	3	6	7	26	-7.0	1333	928	3840	4153	1200	1717	1796	4761	2945	3456	3571	323	360	2839	2694	1246	1514	1429	9843	2022	1268	10552	10044	741	1259	10181
