PLAYER_NAME	PLAYER_IMG	TEAM	10/19	10/20	10/21	10/22	10/23	10/24	10/25	10/26	10/27	10/28	10/29	10/30	10/31	11/01	11/02	11/03	11/04	11/05	11/06	11/07	11/08	11/09	11/10	11/11	11/12	11/13	11/14	11/15	11/16	11/17	11/18	11/19	11/20	11/21	11/22	11/23	11/24	11/26	11/27	11/28	11/29	11/30	12/01	12/02	12/03	12/04	12/05	12/06	12/07	12/08	12/09	12/10	12/11	12/12	12/13	12/14	12/15	12/16	12/17	12/18	12/19	12/20	12/21	12/22	12/23	12/25	12/26	12/27	12/28	12/29	12/30	12/31	01/01	01/02	01/03	01/04	01/05	01/06	01/07	01/08	01/09	01/10	01/11	01/12	01/13	01/14	01/15	01/16	01/17	01/18	01/19	01/20	01/21	01/22	01/23	01/24	01/25	01/26	01/27	01/28	01/29	01/30	01/31	02/01	02/02	02/03	02/04	02/05	02/06	02/07	02/08	02/09	02/10	02/11	02/12	02/13	02/14	02/15	02/16	02/17	02/24	02/25	02/26	02/27	02/28	03/01	03/02	03/03	03/04	03/05	03/06	03/07	03/08	03/09	03/10	03/11	03/12	03/13	03/14	03/15	03/16	03/17	03/18	03/19	03/20	03/21	03/22	03/23	03/24	03/25	03/26	03/27	03/28	03/29	03/30	03/31	04/01	04/02	04/03	04/05	04/06	04/07	04/08	04/09	04/10
Richaun Holmes	https://cdn.nba.com/headshots/nba/latest/1040x760/1626158.png	SAC	0	7	7	14	14	23	23	23	32	32	37	37	45	45	53	58	58	73	73	81	87	87	96	96	107	107	107	112	112	115	115	118	121	121	127	127	127	127	127	127	127	131	140	140	140	144	144	144	144	146	146	146	146	146	146	146	146	146	146	146	146	146	146	151	151	151	153	153	158	162	162	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	170	170	170	175	175	175	183	185	185	185	190	190	196	196	202	205	205	209	209	209	209	209	209	209	209	209	214	214	215	215	215	215	215	215	215	215	215	215	215	218	218	218	218	218	218	218	222	222	223	223	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224	224
Christian Wood	https://cdn.nba.com/headshots/nba/latest/1040x760/1626174.png	HOU	0	7	7	16	16	24	24	38	38	42	42	42	54	54	69	69	82	82	99	100	100	100	107	107	120	120	126	128	128	140	140	140	151	151	160	160	167	167	179	179	197	197	197	197	209	209	214	214	214	226	226	236	245	245	249	249	249	249	249	254	254	263	263	271	277	277	277	283	289	289	289	296	297	297	297	297	305	305	308	308	313	319	319	329	329	337	337	350	350	350	363	363	377	377	377	377	382	382	382	396	396	396	407	407	413	413	421	421	428	428	435	435	443	443	443	443	451	451	451	457	457	464	464	469	469	476	482	482	491	491	502	502	502	502	502	502	502	512	512	512	520	520	532	532	539	549	549	559	559	570	576	576	576	576	576	576	576	576	576	576	576	576	576	576	576
Domantas Sabonis	https://cdn.nba.com/headshots/nba/latest/1040x760/1627734.png	IND	0	12	12	20	28	28	39	39	44	44	49	57	57	66	66	71	71	82	82	89	89	89	104	108	108	116	116	127	127	135	135	141	149	149	156	156	163	174	174	182	203	203	211	211	223	223	223	229	229	235	235	243	243	243	248	248	256	265	265	265	265	265	269	269	269	269	277	277	277	293	293	302	302	314	314	321	331	331	331	336	336	351	351	355	355	369	369	369	375	375	382	382	382	382	382	382	382	382	382	392	404	404	404	404	404	404	404	404	412	412	412	421	421	421	431	431	439	439	446	446	456	456	468	468	479	479	486	497	497	505	505	516	516	516	516	516	516	516	523	523	527	527	541	541	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551	551
Dejounte Murray	https://cdn.nba.com/headshots/nba/latest/1040x760/1627749.png	SAS	0	6	6	14	23	23	23	33	33	41	41	46	46	48	48	57	57	68	68	75	75	75	81	81	86	86	95	95	105	105	111	111	111	111	121	121	127	137	137	137	145	145	145	152	152	159	159	164	171	171	176	176	181	192	192	192	197	197	204	204	211	219	219	219	223	223	223	223	223	223	223	223	223	223	223	223	230	230	234	234	243	245	245	252	252	264	270	270	278	278	285	285	293	293	300	300	305	311	311	320	320	320	320	328	328	328	334	334	334	334	334	338	338	347	354	354	360	360	365	365	365	376	376	376	378	378	378	389	389	397	397	407	407	415	415	424	424	424	428	428	435	435	444	444	449	449	449	454	454	454	464	464	471	471	482	482	482	482	482	482	482	482	482	482	483
Jayson Tatum	https://cdn.nba.com/headshots/nba/latest/1040x760/1628369.png	BOS	0	7	7	13	13	22	28	28	34	34	34	47	47	50	50	56	64	64	74	74	74	74	84	84	93	97	97	104	104	110	110	120	128	128	134	134	138	147	147	154	154	154	170	170	175	185	185	185	191	200	200	205	205	205	209	209	209	209	217	224	224	232	232	240	240	248	248	248	248	248	248	248	248	248	248	248	253	258	258	261	261	272	272	279	279	289	297	297	304	304	309	309	318	318	326	326	328	328	328	333	341	341	352	352	358	358	366	366	371	371	376	376	376	380	380	388	388	398	402	402	408	408	419	422	422	429	429	434	434	434	437	437	437	442	442	448	448	455	455	455	467	467	472	472	478	485	485	488	488	488	488	493	493	493	497	497	501	501	505	505	515	515	515	515	524
Jarrett Allen	https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png	CLE	0	3	3	7	20	20	31	31	38	38	41	48	48	58	58	72	72	82	82	93	93	93	98	98	104	110	110	110	110	110	110	110	110	110	119	119	124	124	131	131	142	142	150	150	159	159	165	173	173	184	184	192	201	201	205	205	209	209	209	211	211	211	211	211	211	211	211	211	211	211	211	215	215	222	222	231	231	231	240	240	245	256	256	263	263	276	283	283	290	290	296	296	296	303	303	303	303	309	309	309	309	315	321	321	324	324	335	335	345	345	345	355	355	363	366	366	366	370	370	370	376	376	386	386	392	392	402	402	408	408	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410	410
Bam Adebayo	https://cdn.nba.com/headshots/nba/latest/1040x760/1628389.png	MIA	0	0	9	9	23	23	33	33	41	41	56	56	56	56	66	66	72	72	76	76	86	86	94	101	101	105	105	105	105	105	110	110	112	112	112	118	121	121	127	127	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	134	140	140	149	149	154	154	161	161	161	166	166	176	185	185	188	195	195	204	204	213	213	219	219	219	223	223	235	235	235	243	243	251	251	265	272	272	278	278	289	300	300	308	308	315	315	321	321	336	346	346	346	354	354	354	361	361	361	368	368	372	372	378	382	382	393	393	402	402	402	409	416	423	423	423	427	427	427
Kyle Kuzma	https://cdn.nba.com/headshots/nba/latest/1040x760/1628398.png	WAS	0	15	15	24	24	24	34	34	39	46	46	60	60	65	65	67	67	73	73	83	83	83	88	88	88	98	98	106	106	110	123	123	130	130	140	140	145	154	163	163	168	168	174	174	178	178	185	189	189	192	192	192	192	192	192	192	195	197	197	198	198	198	198	198	207	207	217	217	224	224	233	233	245	245	256	256	263	263	273	273	293	293	298	307	307	307	315	315	330	330	334	334	334	334	338	338	348	348	348	348	354	354	354	362	368	368	368	374	374	376	376	376	389	389	395	395	402	402	414	421	421	429	442	442	442	449	449	449	454	454	459	459	459	465	465	470	472	472	479	479	487	487	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491	491
Wendell Carter Jr.	https://cdn.nba.com/headshots/nba/latest/1040x760/1628976.png	ORL	0	7	7	16	16	23	29	29	37	37	45	49	49	59	59	69	69	76	76	90	90	90	93	93	93	97	97	104	104	110	110	117	119	119	129	129	139	147	155	155	165	165	172	172	183	183	183	194	194	202	202	202	214	220	220	220	231	231	235	235	235	235	235	235	242	242	253	253	263	263	271	271	271	284	294	294	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	305	305	312	312	312	320	320	329	329	340	340	347	362	362	362	370	375	375	382	382	382	389	398	398	406	406	414	414	414	422	422	422	431	431	443	443	443	443	443	443	453	457	457	463	463	475	475	480	480	480	480	480	492	492	498	498	498	498	498	498	509	509	509	509	509	509	509	509	509	509	509	509	509
Mitchell Robinson	https://cdn.nba.com/headshots/nba/latest/1040x760/1629011.png	NYK	0	12	12	17	17	23	23	26	26	30	30	34	34	41	41	46	46	50	50	53	53	53	59	59	62	62	62	64	64	67	67	67	71	71	71	71	71	74	81	81	81	86	86	91	91	93	93	93	99	100	100	106	106	111	111	113	113	116	116	120	120	120	128	128	129	135	135	135	147	148	148	158	158	158	158	162	162	163	163	165	165	172	172	178	178	178	186	186	189	193	193	201	201	201	205	205	205	210	210	212	212	212	220	220	224	224	224	231	231	242	242	242	245	245	245	245	253	253	258	258	258	266	266	268	268	268	273	273	279	279	282	282	282	288	288	296	296	296	296	296	300	300	302	302	303	303	304	304	304	304	304	309	313	313	315	315	315	316	322	322	322	322	322	322	322
Luka Doncic	https://cdn.nba.com/headshots/nba/latest/1040x760/1629029.png	DAL	0	0	11	11	20	20	20	32	32	35	41	41	49	49	50	62	62	62	70	70	73	73	80	80	92	92	92	99	99	99	99	99	99	99	99	107	107	107	111	111	119	119	122	122	131	131	131	131	136	144	144	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	160	168	168	175	175	175	175	189	189	189	199	199	211	219	219	228	228	240	247	247	247	256	256	263	273	273	273	278	290	290	290	295	295	305	305	312	312	319	319	328	328	343	343	343	352	352	366	366	371	371	381	381	388	388	396	396	396	396	411	411	414	414	427	427	435	435	435	444	444	450	454	454	460	460	460	460	470	470	479	479	488	497	497	504	504	512	512	519	519	530	530	537
