PLAYER_NAME	PLAYER_IMG	TEAM	10/19	10/20	10/21	10/22	10/23	10/24	10/25	10/26	10/27	10/28	10/29	10/30	10/31	11/01	11/02	11/03	11/04	11/05	11/06	11/07	11/08	11/09	11/10	11/11	11/12	11/13	11/14	11/15	11/16	11/17	11/18	11/19	11/20	11/21	11/22	11/23	11/24	11/26	11/27	11/28	11/29	11/30	12/01	12/02	12/03	12/04	12/05	12/06	12/07	12/08	12/09	12/10	12/11	12/12	12/13	12/14	12/15	12/16	12/17	12/18	12/19	12/20	12/21	12/22	12/23	12/25	12/26	12/27	12/28	12/29	12/30	12/31	01/01	01/02	01/03	01/04	01/05	01/06	01/07	01/08	01/09	01/10	01/11	01/12	01/13	01/14	01/15	01/16	01/17	01/18	01/19	01/20	01/21	01/22	01/23	01/24	01/25	01/26	01/27	01/28	01/29	01/30	01/31	02/01	02/02	02/03	02/04	02/05	02/06	02/07	02/08	02/09	02/10	02/11	02/12	02/13	02/14	02/15	02/16	02/17	02/24	02/25	02/26	02/27	02/28	03/01	03/02	03/03	03/04	03/05	03/06	03/07	03/08	03/09	03/10	03/11	03/12	03/13	03/14	03/15	03/16	03/17	03/18	03/19	03/20	03/21	03/22	03/23	03/24	03/25	03/26	03/27	03/28	03/29	03/30	03/31	04/01	04/02	04/03	04/05	04/06	04/07	04/08	04/09	04/10
Domantas Sabonis	https://cdn.nba.com/headshots/nba/latest/1040x760/1627734.png	IND	0	15	15	24	36	36	49	49	57	57	64	78	78	91	91	98	98	110	110	120	120	120	139	146	146	158	158	173	173	184	184	190	200	200	211	211	223	241	241	251	276	276	286	286	302	302	302	312	312	323	323	333	333	333	344	344	358	367	367	367	367	367	371	371	371	371	387	387	387	405	405	419	419	432	432	440	452	452	452	458	458	480	480	486	486	500	500	500	511	511	523	523	523	523	523	523	523	523	523	541	556	556	556	556	556	556	556	556	567	567	567	581	581	581	592	592	601	601	613	613	627	627	643	643	659	659	673	685	685	695	695	708	708	708	708	708	708	708	715	715	720	720	740	740	752	752	752	752	752	752	752	752	752	752	752	752	752	752	752	752	752	752	752	752	752
Jakob Poeltl	https://cdn.nba.com/headshots/nba/latest/1040x760/1627751.png	SAS	0	13	13	21	29	29	29	43	43	56	56	62	62	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	70	70	70	70	79	79	89	101	101	101	112	112	112	121	121	130	130	141	149	149	158	158	160	172	172	172	176	176	181	181	189	200	200	200	203	203	207	220	220	220	220	227	239	239	239	251	265	265	271	271	283	293	293	299	299	311	311	311	325	325	333	333	344	344	354	354	363	370	370	381	381	381	381	386	386	386	396	396	396	396	396	407	407	412	423	423	432	432	449	449	449	460	460	460	470	470	470	477	477	482	482	490	490	502	502	513	513	513	517	517	531	531	539	539	553	553	553	562	562	562	573	573	586	586	593	593	599	599	599	607	607	624	624	624	634
Jarrett Allen	https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png	CLE	0	4	4	8	22	22	38	38	46	46	55	63	63	79	79	96	96	111	111	128	128	128	138	138	145	153	153	153	153	153	153	153	153	153	168	168	179	179	190	190	204	204	215	215	228	228	238	247	247	259	259	269	280	280	288	288	297	297	297	302	302	302	302	302	302	302	302	302	302	302	302	310	310	321	321	333	333	333	346	346	353	370	370	377	377	393	406	406	416	416	426	426	426	439	439	439	439	449	449	449	449	458	466	466	472	472	494	494	511	511	511	525	525	539	544	544	544	551	551	551	560	560	574	574	582	582	593	593	600	600	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602	602
Bam Adebayo	https://cdn.nba.com/headshots/nba/latest/1040x760/1628389.png	MIA	0	0	13	13	29	29	42	42	51	51	70	70	70	70	83	83	90	90	96	96	106	106	116	127	127	134	134	134	134	134	143	143	149	149	149	158	163	163	170	170	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	192	192	203	203	209	209	217	217	217	225	225	237	253	253	258	269	269	280	280	292	292	299	299	299	309	309	323	323	323	335	335	348	348	364	371	371	378	378	390	401	401	411	411	421	421	427	427	444	456	456	456	464	464	464	473	473	473	482	482	491	491	500	506	506	521	521	533	533	533	540	549	558	558	558	564	564	564
Kyle Kuzma	https://cdn.nba.com/headshots/nba/latest/1040x760/1628398.png	WAS	0	15	15	26	26	26	38	38	46	54	54	71	71	77	77	79	79	85	85	95	95	95	100	100	100	110	110	118	118	123	136	136	147	147	160	160	165	175	184	184	189	189	195	195	199	199	206	210	210	217	217	217	217	217	217	217	220	223	223	226	226	226	226	226	236	236	246	246	253	253	263	263	275	275	289	289	298	298	309	309	331	331	336	346	346	346	358	358	374	374	380	380	380	380	387	387	399	399	399	399	407	407	407	418	425	425	425	431	431	433	433	433	446	446	454	454	461	461	476	483	483	491	504	504	504	513	513	513	518	518	523	523	523	529	529	536	539	539	547	547	556	556	561	561	561	561	561	561	561	561	561	561	561	561	561	561	561	561	561	561	561	561	561	561	561
Mo Bamba	https://cdn.nba.com/headshots/nba/latest/1040x760/1628964.png	ORL	0	4	4	14	14	27	32	32	42	42	60	63	63	73	73	83	83	90	90	97	97	97	106	106	106	123	123	131	131	143	143	153	160	160	163	163	175	181	181	181	198	198	204	204	210	210	210	213	213	221	221	221	228	232	232	232	232	232	232	232	232	232	232	232	232	232	232	232	232	232	232	232	232	239	246	246	254	254	254	261	270	270	270	270	270	270	276	276	285	285	289	289	297	297	300	300	300	308	308	319	319	326	326	334	338	338	338	341	351	351	360	360	360	368	375	375	378	378	387	387	387	394	394	394	404	404	416	416	421	425	425	425	440	445	445	457	457	462	462	465	465	477	477	477	487	487	494	504	504	504	517	517	521	521	526	526	536	536	548	560	560	562	562	562	572
Wendell Carter Jr.	https://cdn.nba.com/headshots/nba/latest/1040x760/1628976.png	ORL	0	8	8	19	19	28	37	37	47	47	59	65	65	79	79	92	92	102	102	117	117	117	122	122	122	129	129	138	138	146	146	155	157	157	167	167	178	188	199	199	211	211	219	219	235	235	235	247	247	257	257	257	271	279	279	279	294	294	298	298	298	298	298	298	310	310	324	324	334	334	344	344	344	360	370	370	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	380	385	385	392	392	392	401	401	412	412	426	426	434	452	452	452	462	470	470	478	478	478	487	498	498	510	510	520	520	520	532	532	532	544	544	562	562	562	562	562	562	574	582	582	592	592	604	604	612	612	612	612	612	628	628	636	636	636	636	636	636	648	648	648	648	648	648	648	648	648	648	648	648	648
Mitchell Robinson	https://cdn.nba.com/headshots/nba/latest/1040x760/1629011.png	NYK	0	17	17	26	26	36	36	42	42	48	48	53	53	65	65	71	71	77	77	84	84	84	90	90	96	96	96	98	98	109	109	109	114	114	114	114	114	122	133	133	133	140	140	148	148	154	154	154	168	170	170	178	178	186	186	188	188	197	197	205	205	205	219	219	222	230	230	230	248	255	255	267	267	267	267	275	275	279	279	287	287	298	298	308	308	308	321	321	327	333	333	348	348	348	356	356	356	366	366	372	372	372	385	385	396	396	396	407	407	428	428	428	439	439	439	439	456	456	463	463	463	472	472	476	476	476	483	483	498	498	509	509	509	520	520	536	536	541	541	541	547	547	559	559	562	562	568	568	568	574	574	583	595	595	605	605	605	607	617	617	617	617	617	617	617
Nic Claxton	https://cdn.nba.com/headshots/nba/latest/1040x760/1629651.png	BKN	7	7	7	10	10	14	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	31	35	35	39	39	41	41	48	48	50	50	50	50	50	50	50	50	56	56	61	61	61	70	70	80	80	83	83	88	88	94	94	108	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	115	115	115	115	123	123	123	126	137	137	140	140	140	140	140	140	140	140	140	140	140	140	140	140	141	141	141	141	145	150	150	153	153	153	158	158	160	160	168	168	168	173	173	183	188	188	197	197	197	203	203	208	208	208	214	218	218	222	222	230	230	237	237	246	253	253	258	258	264
Precious Achiuwa	https://cdn.nba.com/headshots/nba/latest/1040x760/1630173.png	TOR	0	7	7	22	34	34	45	45	51	51	57	60	60	69	69	79	79	87	87	95	95	95	104	113	113	113	113	113	113	113	113	118	118	126	126	126	130	137	137	146	146	151	151	159	159	159	173	173	173	173	173	173	173	173	173	173	173	173	173	178	178	178	178	178	178	178	178	178	178	178	178	181	181	186	186	190	198	198	203	203	212	212	218	218	218	226	236	236	251	251	256	256	261	261	263	263	270	276	276	276	279	279	283	290	290	301	304	304	304	308	308	315	319	319	320	320	325	325	331	331	331	336	345	345	353	360	360	367	373	373	379	379	379	382	382	389	393	393	404	404	410	410	415	415	424	433	433	433	437	437	443	443	451	451	455	455	458	458	460	462	462	466	467	467	473
Scottie Barnes	https://cdn.nba.com/headshots/nba/latest/1040x760/1630567.png	TOR	0	9	9	22	30	30	34	34	41	41	50	62	62	62	62	62	62	71	71	78	78	78	85	94	94	100	100	108	108	108	114	121	121	134	134	134	143	150	150	157	157	164	164	171	171	171	177	177	177	185	185	200	200	200	203	215	215	215	215	223	223	223	223	223	223	223	223	223	223	223	223	223	223	227	227	236	242	242	251	251	255	255	255	255	255	262	262	262	270	270	275	275	283	283	289	289	289	294	294	294	303	303	309	318	318	326	335	335	335	343	343	345	352	352	357	357	361	361	365	365	365	370	374	374	390	400	400	410	415	415	427	427	427	435	435	441	449	449	458	458	462	462	479	479	485	491	491	491	497	497	503	503	507	507	512	512	520	520	527	541	541	551	555	555	557
