GROUP_SET	GROUP_ID	GROUP_NAME	TEAM_ID	TEAM_ABBREVIATION	GP	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	TOV	STL	BLK	BLKA	PF	PFD	PTS	PLUS_MINUS	GP_RANK	W_RANK	L_RANK	W_PCT_RANK	MIN_RANK	FGM_RANK	FGA_RANK	FG_PCT_RANK	FG3M_RANK	FG3A_RANK	FG3_PCT_RANK	FTM_RANK	FTA_RANK	FT_PCT_RANK	OREB_RANK	DREB_RANK	REB_RANK	AST_RANK	TOV_RANK	STL_RANK	BLK_RANK	BLKA_RANK	PF_RANK	PFD_RANK	PTS_RANK	PLUS_MINUS_RANK
Lineups	-203081-203468-203994-1626181-1626204-	D. Lillard - C. McCollum - J. Nurkic - N. Powell - L. Nance Jr.	1610612757	POR	5	2	3	0.4	12.666666666666666	8	20	0.4	3	10	0.3	9	11	0.818	0	8	8	6	4.0	5	1	2	8	9	28	6.0	404	649	8147	4569	825	1100	961	4424	867	716	3450	316	341	2330	3965	932	1280	849	7746	244	965	7738	8190	364	853	815
Lineups	-202710-1628997-1629130-1629216-1630209-	J. Butler - C. Martin - D. Robinson - G. Vincent - O. Yurtseven	1610612748	MIA	1	1	0	1.0	12.666666666666666	12	25	0.48	6	13	0.462	3	3	1.0	2	9	11	10	0.0	6	1	2	3	5	33	13.0	3118	1491	1	1	825	662	724	3632	367	504	2198	1349	1853	1	1140	791	875	435	1	188	965	7738	6619	808	681	198
Lineups	-203078-203484-1626149-1628398-1630557-	B. Beal - K. Caldwell-Pope - M. Harrell - K. Kuzma - C. Kispert	1610612764	WAS	4	1	3	0.25	12.651666666666667	10	21	0.476	3	8	0.375	2	3	0.667	2	5	7	7	3.0	1	2	1	4	4	25	-13.0	595	1491	8147	4923	827	853	913	3655	867	972	2625	1881	1853	2973	1140	1565	1480	696	7209	1517	463	6036	7259	1067	981	8544
Lineups	-201145-203115-203999-1628420-1628427-	J. Green - W. Barton - N. Jokic - M. Morris - V. Cancar	1610612743	DEN	1	0	1	0.0	12.65	11	26	0.423	1	7	0.143	1	3	0.333	3	15	18	5	5.0	2	1	1	1	5	24	-2.0	3118	5063	3049	5063	828	763	693	4280	2226	1136	4206	3144	1853	4143	735	409	447	1050	8029	794	965	6036	2876	808	1031	5478
Lineups	-201937-1628374-1629731-1630171-1630596-	R. Rubio - L. Markkanen - D. Wade - I. Okoro - E. Mobley	1610612739	CLE	1	0	1	0.0	12.65	7	22	0.318	1	6	0.167	5	6	0.833	4	8	12	4	2.0	2	0	3	5	5	20	0.0	3118	5063	3049	5063	828	1278	871	5791	2226	1321	4124	730	790	2199	497	932	774	1326	6103	794	2593	8273	7647	808	1249	3484
Lineups	-201143-203935-1627759-1629057-1629684-	A. Horford - M. Smart - J. Brown - R. Williams III - G. Williams	1610612738	BOS	1	1	0	1.0	12.633333333333333	12	26	0.462	1	8	0.125	4	5	0.8	6	8	14	6	5.0	1	1	1	7	3	29	-6.0	3118	1491	1	1	830	662	693	3755	2226	972	4245	944	1054	2356	278	932	630	849	8029	1517	965	6036	8070	1455	808	7742
Lineups	-203501-1626161-1627827-1628973-1629029-	T. Hardaway Jr. - W. Cauley-Stein - D. Finney-Smith - J. Brunson - L. Doncic	1610612742	DAL	4	2	2	0.5	12.633333333333333	14	27	0.519	5	11	0.455	6	6	1.0	4	14	18	7	4.0	2	0	2	5	4	39	7.0	595	649	7249	3661	830	548	661	2366	465	636	2209	572	790	1	497	441	447	696	7746	794	2593	7738	7647	1067	542	655
Lineups	-201976-1626156-1626157-1629675-1630162-	P. Beverley - D. Russell - K. Towns - N. Reid - A. Edwards	1610612750	MIN	2	0	2	0.0	12.623333333333333	10	24	0.417	3	10	0.3	3	4	0.75	4	7	11	8	5.0	2	1	1	9	3	26	-5.0	1599	5063	7249	5063	832	853	773	4317	867	716	3450	1349	1257	2556	497	1076	875	588	8029	794	965	6036	8291	1455	947	7382
Lineups	-202330-1626162-1626179-1628970-1628998-	G. Hayward - K. Oubre Jr. - T. Rozier - M. Bridges - C. Martin	1610612766	CHA	7	5	2	0.714	12.615	15	21	0.714	5	10	0.5	4	4	1.0	0	11	11	9	5.0	3	1	0	3	4	39	7.0	209	141	7249	3256	833	494	913	901	465	716	1214	944	1257	1	3965	611	875	501	8029	495	965	1	6619	1067	542	655
Lineups	-1626168-1628367-1628402-1628977-1630240-	T. Lyles - J. Jackson - F. Jackson - H. Diallo - S. Lee	1610612765	DET	3	0	3	0.0	12.606666666666667	10	24	0.417	2	12	0.167	1	1	1.0	2	7	9	3	4.0	2	1	0	4	3	23	-6.0	957	5063	8147	5063	834	853	773	4317	1352	564	4124	3144	3964	1	1140	1076	1127	1747	7746	794	965	1	7259	1455	1086	7742
Lineups	-1627742-1628984-1629637-1630529-1630530-	B. Ingram - D. Graham - J. Hayes - H. Jones - T. Murphy III	1610612740	NOP	4	2	2	0.5	12.6	9	21	0.429	3	6	0.5	7	8	0.875	2	6	8	5	3.0	0	0	2	6	5	28	1.0	595	649	7249	3661	835	980	913	4101	867	1321	1214	458	542	2070	1140	1298	1280	1050	7209	3483	2593	7738	7903	808	853	2866
Lineups	-203090-1626158-1629056-1630169-1630558-	M. Harkless - R. Holmes - T. Davis - T. Haliburton - D. Mitchell	1610612758	SAC	3	1	2	0.333	12.6	7	21	0.333	3	12	0.25	0	0	0.0	3	13	16	4	7.0	1	1	1	7	0	17	-7.0	957	1491	7249	4646	835	1278	913	5099	867	564	3629	4242	4464	4242	735	488	531	1326	8306	1517	965	6036	8070	5628	1511	7978
Lineups	-2544-2546-201566-201961-1628370-	L. James - C. Anthony - R. Westbrook - W. Ellington - M. Monk	1610612747	LAL	4	1	3	0.25	12.583333333333334	15	24	0.625	6	10	0.6	4	4	1.0	2	5	7	6	1.0	1	2	0	10	6	40	10.0	595	1491	8147	4923	837	494	773	1493	367	716	1039	944	1257	1	1140	1565	1480	849	3806	1517	463	1	8365	649	520	336
Lineups	-202699-203552-203954-1627788-1630178-	T. Harris - S. Curry - J. Embiid - F. Korkmaz - T. Maxey	1610612755	PHI	8	5	3	0.625	12.571666666666667	8	23	0.348	3	7	0.429	6	7	0.857	2	12	14	4	3.0	1	0	1	8	5	25	-1.0	153	141	8147	3553	838	1100	817	5082	867	1136	2286	572	657	2123	1140	540	630	1326	7209	1517	2593	6036	8190	808	981	4786
Lineups	-201586-202339-202694-202704-1627826-	S. Ibaka - E. Bledsoe - M. Morris Sr. - R. Jackson - I. Zubac	1610612746	LAC	1	0	1	0.0	12.566666666666666	11	25	0.44	1	8	0.125	2	2	1.0	2	11	13	7	3.0	2	0	0	3	2	25	-9.0	3118	5063	3049	5063	839	763	724	4037	2226	972	4245	1881	2246	1	1140	611	702	696	7209	794	2593	1	6619	2146	981	8278
Lineups	-200768-202693-203473-1628997-1629639-	K. Lowry - M. Morris - D. Dedmon - C. Martin - T. Herro	1610612748	MIA	4	2	2	0.5	12.543333333333333	10	25	0.4	0	7	0.0	2	2	1.0	6	7	13	3	3.0	2	0	1	6	3	22	-13.0	595	649	7249	3661	840	853	724	4424	4325	1136	4325	1881	2246	1	278	1076	702	1747	7209	794	2593	6036	7903	1455	1129	8544
Lineups	-2544-201566-203076-1628370-1629659-	L. James - R. Westbrook - A. Davis - M. Monk - T. Horton-Tucker	1610612747	LAL	4	2	2	0.5	12.488333333333333	9	20	0.45	3	8	0.375	8	12	0.667	2	8	10	8	2.0	1	4	1	7	10	29	-3.0	595	649	7249	3661	841	980	961	3910	867	972	2625	376	298	2973	1140	932	981	588	6103	1517	174	6036	8070	313	808	6352
Lineups	-202699-203083-203552-1627788-1630178-	T. Harris - A. Drummond - S. Curry - F. Korkmaz - T. Maxey	1610612755	PHI	4	2	2	0.5	12.468333333333334	9	24	0.375	3	9	0.333	1	1	1.0	3	5	8	3	1.0	0	2	0	2	2	22	-14.0	595	649	7249	3661	842	980	773	4834	867	835	2787	3144	3964	1	735	1565	1280	1747	3806	3483	463	1	5401	2146	1129	8568
Lineups	-200746-201949-201988-1627761-1628975-	L. Aldridge - J. Johnson - P. Mills - D. Bembry - J. Carter	1610612751	BKN	3	3	0	1.0	12.466666666666667	8	21	0.381	3	11	0.273	5	6	0.833	4	11	15	4	5.0	1	2	1	6	5	24	2.0	957	367	1	1	843	1100	913	4821	867	636	3586	730	790	2199	497	611	582	1326	8029	1517	463	6036	7903	808	1031	2162
Lineups	-202330-202397-203486-1626162-1628998-	G. Hayward - I. Smith - M. Plumlee - K. Oubre Jr. - C. Martin	1610612766	CHA	4	2	2	0.5	12.421666666666667	5	18	0.278	1	5	0.2	4	9	0.444	1	9	10	3	5.0	3	1	3	1	6	15	-9.0	595	649	7249	3661	844	1811	1087	6003	2226	1639	3979	944	458	4105	2039	791	981	1747	8029	495	965	8273	2876	649	1733	8278
Lineups	-201950-203114-203648-1626192-1628960-	J. Holiday - K. Middleton - T. Antetokounmpo - P. Connaughton - G. Allen	1610612749	MIL	1	1	0	1.0	12.416666666666666	12	23	0.522	4	11	0.364	4	4	1.0	3	9	12	6	8.0	1	0	1	5	4	32	3.0	3118	1491	1	1	845	662	817	2346	618	636	2712	944	1257	1	735	791	774	849	8389	1517	2593	6036	7647	1067	705	1668
Lineups	-203200-204456-1626167-1628470-1629103-	J. Holiday - T. McConnell - M. Turner - T. Craig - K. Martin	1610612754	IND	4	1	3	0.25	12.416666666666666	9	20	0.45	3	6	0.5	4	4	1.0	1	8	9	6	5.0	1	4	1	5	5	25	-3.0	595	1491	8147	4923	845	980	961	3910	867	1321	1214	944	1257	1	2039	932	1127	849	8029	1517	174	6036	7647	808	981	6352
Lineups	-201142-201935-201949-201988-1627761-	K. Durant - J. Harden - J. Johnson - P. Mills - D. Bembry	1610612751	BKN	2	0	2	0.0	12.416666666666666	15	26	0.577	3	8	0.375	6	6	1.0	4	10	14	8	3.0	4	2	0	6	4	39	16.0	1599	5063	7249	5063	845	494	693	1920	867	972	2625	572	790	1	497	700	630	588	7209	343	463	1	7903	1067	542	124
Lineups	-1626167-1627734-1627763-1629103-1630537-	M. Turner - D. Sabonis - M. Brogdon - K. Martin - C. Duarte	1610612754	IND	4	2	2	0.5	12.416666666666666	11	19	0.579	5	10	0.5	8	9	0.889	1	7	8	9	3.0	3	0	1	3	6	35	14.0	595	649	7249	3661	845	763	1016	1912	465	716	1214	376	458	2043	2039	1076	1280	501	7209	495	2593	6036	6619	649	627	170
Lineups	-200768-1628389-1628997-1629216-1629639-	K. Lowry - B. Adebayo - C. Martin - G. Vincent - T. Herro	1610612748	MIA	3	1	2	0.333	12.4	10	26	0.385	5	14	0.357	1	2	0.5	2	10	12	6	1.0	3	0	3	4	1	26	5.0	957	1491	7249	4646	849	853	693	4783	465	459	2741	3144	2246	3328	1140	700	774	849	3806	495	2593	8273	7259	3262	947	1011
Lineups	-1626156-1627736-1629006-1629675-1630183-	D. Russell - M. Beasley - J. Okogie - N. Reid - J. McDaniels	1610612750	MIN	4	2	2	0.5	12.391666666666667	11	23	0.478	2	8	0.25	3	5	0.6	4	9	13	6	6.0	2	2	2	5	4	27	2.0	595	649	7249	3661	850	763	817	3642	1352	972	3629	1349	1054	3234	497	791	702	849	8200	794	463	7738	7647	1067	896	2162
Lineups	-2544-2546-201566-1626169-1628370-	L. James - C. Anthony - R. Westbrook - S. Johnson - M. Monk	1610612747	LAL	3	1	2	0.333	12.39	12	20	0.6	3	6	0.5	7	8	0.875	2	10	12	6	3.0	1	0	1	7	5	34	4.0	957	1491	7249	4646	851	662	961	1594	867	1321	1214	458	542	2070	1140	700	774	849	7209	1517	2593	6036	8070	808	654	1328
Lineups	-203081-203468-203496-203994-1629014-	D. Lillard - C. McCollum - R. Covington - J. Nurkic - A. Simons	1610612757	POR	5	1	4	0.2	12.368333333333334	9	24	0.375	3	9	0.333	6	8	0.75	3	11	14	4	2.0	1	1	0	6	7	27	6.0	404	1491	8441	5015	852	980	773	4834	867	835	2787	572	542	2556	735	611	630	1326	6103	1517	965	1	7903	535	896	815
Lineups	-203484-203526-203915-1626149-1628398-	K. Caldwell-Pope - R. Neto - S. Dinwiddie - M. Harrell - K. Kuzma	1610612764	WAS	3	3	0	1.0	12.368333333333334	3	18	0.167	1	7	0.143	2	3	0.667	2	10	12	0	4.0	0	1	1	5	3	9	-16.0	957	367	1	1	852	2825	1087	6606	2226	1136	4206	1881	1853	2973	1140	700	774	5720	7746	3483	965	6036	7647	1455	2846	8612
Lineups	-201567-201937-1626224-1630171-1630596-	K. Love - R. Rubio - C. Osman - I. Okoro - E. Mobley	1610612739	CLE	7	4	3	0.571	12.368333333333334	11	24	0.458	4	12	0.333	9	13	0.692	4	10	14	6	2.0	3	0	0	2	7	35	10.0	209	219	8147	3625	852	763	773	3807	618	564	2787	316	261	2953	497	700	630	849	6103	495	2593	1	5401	535	627	336
Lineups	-1628401-1629022-1629234-1630170-1630200-	D. White - L. Walker IV - D. Eubanks - D. Vassell - T. Jones	1610612759	SAS	5	2	3	0.4	12.358333333333333	8	23	0.348	1	8	0.125	9	11	0.818	6	9	15	5	6.0	2	0	1	3	9	26	0.0	404	649	8147	4569	855	1100	817	5082	2226	972	4245	316	341	2330	278	791	582	1050	8200	794	2593	6036	6619	364	947	3484
Lineups	-2738-202357-203110-1627780-1629673-	A. Iguodala - N. Bjelica - D. Green - G. Payton II - J. Poole	1610612744	GSW	4	3	1	0.75	12.355	12	18	0.667	2	7	0.286	5	6	0.833	1	9	10	9	9.0	7	2	0	3	4	31	5.0	595	367	3049	3158	856	662	1087	989	1352	1136	3496	730	790	2199	2039	791	981	501	8448	142	463	1	6619	1067	739	1011
Lineups	-201571-1628021-1629726-1630231-1630578-	D. Augustin - D. Nwaba - G. Mathews - K. Martin Jr. - A. Sengun	1610612745	HOU	3	1	2	0.333	12.301666666666666	9	25	0.36	0	9	0.0	3	6	0.5	4	6	10	6	5.0	6	1	3	6	7	21	-7.0	957	1491	7249	4646	857	980	724	5034	4325	835	4325	1349	790	3328	497	1298	981	849	8029	188	965	8273	7903	535	1187	7978
Lineups	-201937-1628374-1628386-1629636-1629731-	R. Rubio - L. Markkanen - J. Allen - D. Garland - D. Wade	1610612739	CLE	3	1	2	0.333	12.29	10	25	0.4	2	11	0.182	6	6	1.0	1	9	10	8	2.0	1	1	0	5	6	28	9.0	957	1491	7249	4646	858	853	724	4424	1352	636	4117	572	790	1	2039	791	981	588	6103	1517	965	1	7647	649	853	411
Lineups	-202330-1626162-1626179-1628970-1629023-	G. Hayward - K. Oubre Jr. - T. Rozier - M. Bridges - P. Washington	1610612766	CHA	3	1	2	0.333	12.283333333333333	11	23	0.478	4	10	0.4	2	4	0.5	4	9	13	7	0.0	0	0	2	5	3	28	-4.0	957	1491	7249	4646	859	763	817	3642	618	716	2411	1881	1257	3328	497	791	702	696	1	3483	2593	7738	7647	1455	853	6928
Lineups	-201571-1626174-1628464-1629726-1630256-	D. Augustin - C. Wood - D. Theis - G. Mathews - J. Tate	1610612745	HOU	1	0	1	0.0	12.266666666666667	5	17	0.294	2	10	0.2	4	6	0.667	0	4	4	2	4.0	3	2	0	5	6	16	-19.0	3118	5063	3049	5063	860	1811	1165	5887	1352	716	3979	944	790	2973	3965	1967	2552	2483	7746	495	463	1	7647	649	1608	8664
Lineups	-202692-203095-203457-1630167-1630193-	A. Burks - E. Fournier - N. Noel - O. Toppin - I. Quickley	1610612752	NYK	2	1	1	0.5	12.258333333333333	10	24	0.417	3	8	0.375	6	6	1.0	2	9	11	3	1.0	1	0	1	4	8	29	6.0	1599	1491	3049	3661	861	853	773	4317	867	972	2625	572	790	1	1140	791	875	1747	3806	1517	2593	6036	7259	448	808	815
Lineups	-2546-200765-201961-202340-203076-	C. Anthony - R. Rondo - W. Ellington - A. Bradley - A. Davis	1610612747	LAL	6	2	4	0.333	12.25	12	22	0.545	6	10	0.6	2	2	1.0	0	8	8	11	3.0	2	1	0	5	2	32	-2.0	291	649	8441	4646	862	662	871	2177	367	716	1039	1881	2246	1	3965	932	1280	385	7209	794	965	1	7647	2146	705	5478
Lineups	-203937-1626145-1628415-1629001-1630214-	K. Anderson - T. Jones - D. Brooks - D. Melton - X. Tillman	1610612763	MEM	5	4	1	0.8	12.25	12	22	0.545	3	9	0.333	7	10	0.7	0	13	13	9	3.0	2	1	0	6	6	34	7.0	404	219	3049	3098	862	662	871	2177	867	835	2787	458	404	2932	3965	488	702	501	7209	794	965	1	7903	649	654	655
Lineups	-1626158-1627741-1628368-1629002-1630169-	R. Holmes - B. Hield - D. Fox - C. Metu - T. Haliburton	1610612758	SAC	3	2	1	0.667	12.25	9	20	0.45	5	11	0.455	8	10	0.8	5	7	12	6	3.0	0	0	1	5	5	31	-3.0	957	649	3049	3279	862	980	961	3910	465	636	2209	376	404	2356	372	1076	774	849	7209	3483	2593	6036	7647	808	739	6352
Lineups	-203200-1627734-1627747-1628470-1629052-	J. Holiday - D. Sabonis - C. LeVert - T. Craig - O. Brissett	1610612754	IND	3	0	3	0.0	12.243333333333334	10	25	0.4	2	6	0.333	9	13	0.692	10	9	19	7	4.0	2	3	1	4	6	31	0.0	957	5063	8147	5063	865	853	724	4424	1352	1321	2787	316	261	2953	120	791	414	696	7746	794	277	6036	7259	649	739	3484
Lineups	-202722-203526-203915-1626149-1630166-	D. Bertans - R. Neto - S. Dinwiddie - M. Harrell - D. Avdija	1610612764	WAS	4	3	1	0.75	12.226666666666667	11	22	0.5	5	7	0.714	8	11	0.727	2	7	9	7	3.0	4	0	2	8	7	35	5.0	595	367	3049	3158	866	763	871	2413	465	1136	778	376	341	2852	1140	1076	1127	696	7209	343	2593	7738	8190	535	627	1011
Lineups	-203200-204456-1627734-1628470-1630537-	J. Holiday - T. McConnell - D. Sabonis - T. Craig - C. Duarte	1610612754	IND	6	2	4	0.333	12.218333333333334	14	29	0.483	4	9	0.444	0	0	0.0	4	14	18	8	3.0	2	2	1	7	3	32	10.0	291	649	8441	4646	867	548	591	3614	618	835	2234	4242	4464	4242	497	441	447	588	7209	794	463	6036	8070	1455	705	336
Lineups	-201937-1626224-1627756-1629685-1630596-	R. Rubio - C. Osman - D. Valentine - D. Windler - E. Mobley	1610612739	CLE	2	1	1	0.5	12.216666666666667	6	24	0.25	4	11	0.364	4	6	0.667	5	9	14	5	2.0	3	2	1	6	4	20	8.0	1599	1491	3049	3661	868	1511	773	6061	618	636	2712	944	790	2973	372	791	630	1050	6103	495	463	6036	7903	1067	1249	534
Lineups	-1627756-1629685-1629731-1630205-1630698-	D. Valentine - D. Windler - D. Wade - L. Stevens - K. Pangos	1610612739	CLE	3	3	0	1.0	12.2	10	18	0.556	5	11	0.455	0	0	0.0	1	6	7	6	6.0	2	0	1	7	0	25	-3.0	957	367	1	1	869	853	1087	2085	465	636	2209	4242	4464	4242	2039	1298	1480	849	8200	794	2593	6036	8070	5628	981	6352
Lineups	-1627749-1627751-1628401-1629022-1630170-	D. Murray - J. Poeltl - D. White - L. Walker IV - D. Vassell	1610612759	SAS	3	1	2	0.333	12.185	14	23	0.609	3	10	0.3	2	3	0.667	2	9	11	10	2.0	3	4	0	6	3	33	10.0	957	1491	7249	4646	870	548	817	1587	867	716	3450	1881	1853	2973	1140	791	875	435	6103	495	174	1	7903	1455	681	336
Lineups	-202339-202704-1628379-1628392-1629611-	E. Bledsoe - R. Jackson - L. Kennard - I. Hartenstein - T. Mann	1610612746	LAC	5	4	1	0.8	12.183333333333334	13	26	0.5	1	8	0.125	5	7	0.714	4	11	15	6	0.0	0	0	4	6	6	32	1.0	404	219	3049	3098	871	603	693	2413	2226	972	4245	730	657	2881	497	611	582	849	1	3483	2593	8473	7903	649	705	2866
Lineups	-201569-1626174-1628021-1629717-1630528-	E. Gordon - C. Wood - D. Nwaba - A. Brooks - J. Christopher	1610612745	HOU	1	0	1	0.0	12.183333333333334	11	25	0.44	5	12	0.417	4	5	0.8	2	8	10	7	2.0	2	0	2	3	5	31	-1.0	3118	5063	3049	5063	871	763	724	4037	465	564	2371	944	1054	2356	1140	932	981	696	6103	794	2593	7738	6619	808	739	4786
Lineups	-201143-203471-1626196-1628369-1629641-	A. Horford - D. Schroder - J. Richardson - J. Tatum - R. Langford	1610612738	BOS	5	4	1	0.8	12.181666666666667	11	23	0.478	3	10	0.3	7	8	0.875	2	11	13	7	1.0	2	4	1	5	6	32	9.0	404	219	3049	3098	873	763	817	3642	867	716	3450	458	542	2070	1140	611	702	696	3806	794	174	6036	7647	649	705	411
Lineups	-202066-202685-1628984-1629109-1630529-	G. Temple - J. Valanciunas - D. Graham - G. Clark - H. Jones	1610612740	NOP	1	1	0	1.0	12.166666666666666	5	17	0.294	2	7	0.286	5	8	0.625	1	10	11	4	6.0	0	2	1	6	5	17	-6.0	3118	1491	1	1	874	1811	1165	5887	1352	1136	3496	730	542	3204	2039	700	875	1326	8200	3483	463	6036	7903	808	1511	7742
Lineups	-2544-2546-201961-1629659-1630559-	L. James - C. Anthony - W. Ellington - T. Horton-Tucker - A. Reaves	1610612747	LAL	4	3	1	0.75	12.166666666666666	10	23	0.435	3	8	0.375	9	11	0.818	4	11	15	6	5.0	4	1	2	2	7	32	9.0	595	367	3049	3158	874	853	817	4081	867	972	2625	316	341	2330	497	611	582	849	8029	343	965	7738	5401	535	705	411
Lineups	-200768-200782-1629130-1629639-1629644-	K. Lowry - P. Tucker - D. Robinson - T. Herro - K. Okpala	1610612748	MIA	3	2	1	0.667	12.16	10	23	0.435	4	11	0.364	0	0	0.0	2	8	10	8	1.0	3	2	3	6	2	24	1.0	957	649	3049	3279	876	853	817	4081	618	636	2712	4242	4464	4242	1140	932	981	588	3806	495	463	8273	7903	2146	1031	2866
Lineups	-203087-204456-1627734-1627763-1628470-	J. Lamb - T. McConnell - D. Sabonis - M. Brogdon - T. Craig	1610612754	IND	4	1	3	0.25	12.136666666666667	15	25	0.6	6	10	0.6	4	5	0.8	5	5	10	12	3.0	3	0	0	1	5	40	13.0	595	1491	8147	4923	877	494	724	1594	367	716	1039	944	1054	2356	372	1565	981	337	7209	495	2593	1	2876	808	520	198
Lineups	-201588-203507-1626192-1628960-1629670-	G. Hill - G. Antetokounmpo - P. Connaughton - G. Allen - J. Nwora	1610612749	MIL	6	2	4	0.333	12.133333333333333	9	23	0.391	5	13	0.385	2	4	0.5	0	9	9	6	3.0	1	0	1	7	3	25	-2.0	291	649	8441	4646	878	980	817	4752	465	504	2591	1881	1257	3328	3965	791	1127	849	7209	1517	2593	6036	8070	1455	981	5478
Lineups	-202692-203457-1629656-1630167-1630193-	A. Burks - N. Noel - Q. Grimes - O. Toppin - I. Quickley	1610612752	NYK	3	1	2	0.333	12.116666666666667	12	23	0.522	4	9	0.444	12	13	0.923	5	6	11	6	2.0	3	1	0	6	9	40	11.0	957	1491	7249	4646	879	662	817	2346	618	835	2234	208	261	2001	372	1298	875	849	6103	495	965	1	7903	364	520	283
Lineups	-201567-201937-1626224-1628374-1629636-	K. Love - R. Rubio - C. Osman - L. Markkanen - D. Garland	1610612739	CLE	4	2	2	0.5	12.116666666666667	13	23	0.565	7	15	0.467	7	8	0.875	1	16	17	12	4.0	2	1	0	3	8	40	21.0	595	649	7249	3661	879	603	817	2051	291	430	2189	458	542	2070	2039	368	494	337	7746	794	965	1	6619	448	520	66
Lineups	-1627749-1627751-1627854-1629640-1630170-	D. Murray - J. Poeltl - B. Forbes - K. Johnson - D. Vassell	1610612759	SAS	6	2	4	0.333	12.103333333333333	14	29	0.483	4	8	0.5	0	2	0.0	5	7	12	8	3.0	2	0	3	4	4	32	-5.0	291	649	8441	4646	881	548	591	3614	618	972	1214	4242	2246	4242	372	1076	774	588	7209	794	2593	8273	7259	1067	705	7382
Lineups	-200768-202693-203473-1629622-1629639-	K. Lowry - M. Morris - D. Dedmon - M. Strus - T. Herro	1610612748	MIA	4	4	0	1.0	12.1	14	26	0.538	5	13	0.385	2	2	1.0	5	10	15	9	3.0	1	1	1	3	3	35	12.0	595	219	1	1	882	548	693	2225	465	504	2591	1881	2246	1	372	700	582	501	7209	1517	965	6036	6619	1455	627	241
Lineups	-1626195-1627742-1629638-1630184-1630530-	W. Hernangomez - B. Ingram - N. Alexander-Walker - K. Lewis Jr. - T. Murphy III	1610612740	NOP	3	1	2	0.333	12.1	13	25	0.52	5	9	0.556	5	6	0.833	6	7	13	9	4.0	1	2	1	9	5	36	-4.0	957	1491	7249	4646	882	603	724	2360	465	835	1170	730	790	2199	278	1076	702	501	7746	1517	463	6036	8291	808	607	6928
Lineups	-204456-1626167-1628470-1629103-1630537-	T. McConnell - M. Turner - T. Craig - K. Martin - C. Duarte	1610612754	IND	4	1	3	0.25	12.055	11	22	0.5	3	10	0.3	5	6	0.833	2	7	9	9	5.0	3	0	1	6	3	30	-1.0	595	1491	8147	4923	884	763	871	2413	867	716	3450	730	790	2199	1140	1076	1127	501	8029	495	2593	6036	7903	1455	776	4786
Lineups	-1627854-1628401-1629022-1629234-1629640-	B. Forbes - D. White - L. Walker IV - D. Eubanks - K. Johnson	1610612759	SAS	5	2	3	0.4	12.033333333333333	9	20	0.45	4	7	0.571	6	6	1.0	2	11	13	5	4.0	4	1	0	5	5	28	6.0	404	649	8147	4569	885	980	961	3910	618	1136	1145	572	790	1	1140	611	702	1050	7746	343	965	1	7647	808	853	815
Lineups	-203500-1626145-1628415-1628991-1629001-	S. Adams - T. Jones - D. Brooks - J. Jackson Jr. - D. Melton	1610612763	MEM	7	5	2	0.714	12.033333333333333	13	29	0.448	5	14	0.357	3	4	0.75	5	7	12	8	2.0	7	0	2	3	6	34	12.0	209	141	7249	3256	885	603	591	3925	465	459	2741	1349	1257	2556	372	1076	774	588	6103	142	2593	7738	6619	649	654	241
Lineups	-1626156-1626157-1627736-1629006-1630162-	D. Russell - K. Towns - M. Beasley - J. Okogie - A. Edwards	1610612750	MIN	4	1	3	0.25	12.021666666666667	6	15	0.4	1	6	0.167	4	6	0.667	1	5	6	1	7.0	0	1	0	6	6	17	-12.0	595	1491	8147	4923	887	1511	1331	4424	2226	1321	4124	944	790	2973	2039	1565	1762	3680	8306	3483	965	1	7903	649	1511	8511
Lineups	-201566-201599-202340-203076-1629659-	R. Westbrook - D. Jordan - A. Bradley - A. Davis - T. Horton-Tucker	1610612747	LAL	1	0	1	0.0	12.016666666666667	9	23	0.391	4	6	0.667	2	4	0.5	4	10	14	6	5.0	2	1	2	4	3	24	-9.0	3118	5063	3049	5063	888	980	817	4752	618	1321	790	1881	1257	3328	497	700	630	849	8029	794	965	7738	7259	1455	1031	8278
Lineups	-1626157-1627736-1630162-1630183-1630195-	K. Towns - M. Beasley - A. Edwards - J. McDaniels - L. Bolmaro	1610612750	MIN	3	2	1	0.667	12.013333333333334	10	22	0.455	3	9	0.333	3	4	0.75	2	10	12	5	2.0	1	0	1	4	6	26	1.0	957	649	3049	3279	889	853	871	3834	867	835	2787	1349	1257	2556	1140	700	774	1050	6103	1517	2593	6036	7259	649	947	2866
Lineups	-1626159-1629599-1629875-1630527-1630553-	J. Winslow - A. Coffey - X. Moon - B. Boston Jr. - K. Johnson	1610612746	LAC	1	0	1	0.0	12.0	11	31	0.355	2	9	0.222	3	6	0.5	7	11	18	7	1.0	3	1	3	4	9	27	4.0	3118	5063	3049	5063	890	763	537	5057	1352	835	3943	1349	790	3328	217	611	447	696	3806	495	965	8273	7259	364	896	1328
